,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,102961248.3,9715689.0,329705673.4,1239.0,1660042.2,38553575.8,2085602758.6
OliverWyman-Navigator,51,107449436.9,10131489.0,297323481.5,576.0,1641010.0,58787088.5,1713214881.0
LNQ-ens1,51,126201487.1,10796542.7,367262106.3,74.4,589386.2,77824148.4,2342151604.6
DDS-NBDS,51,133475862.4,6082562.7,353102451.4,59.6,1284491.5,69668940.2,1721472145.4
USACE-ERDC_SEIR,51,148611620.2,14848014.1,324437394.2,22708.6,1607204.0,103621086.2,1567752941.2
CU-select,51,152322481.8,19245769.0,344598901.4,1521.0,4779166.5,107257134.5,1827391504.0
UMich-RidgeTfReg,50,153904119.8,11886024.7,429087162.3,2039.0,986471.7,87335513.6,2717843777.7
IQVIA_ACOE-STAN,49,177573856.9,20466576.0,415349721.8,32761.0,4034417.0,139205358.5,2326904644.0
USC-SI_kJalpha,51,185323011.7,15912121.0,491294394.9,25.0,4870157.0,123979033.0,3048364944.0
COVIDhub-baseline,51,193594469.7,22800625.0,487362432.7,4900.0,3589690.0,156926378.5,2914164289.0
Google_Harvard-CPF,51,195594886.8,23222309.2,490273083.5,120.8,3658555.1,150938822.4,2538207375.4
JCB-PRM,51,195709870.1,14593566.7,574536286.5,4496.7,2052186.3,139314094.2,3710885174.4
CEID-Walk,51,196224248.4,22186408.0,493739259.0,5195.5,3096120.5,150134807.9,2952507395.5
IowaStateLW-STEM,49,209460930.1,24900100.0,500139899.5,15129.0,5094155.1,214882392.5,2534921104.0
JHU_CSSE-DECOM,51,214882156.0,20421361.0,558890653.2,100.0,1100608.0,167714762.5,3038324641.0
COVIDhub-ensemble,51,218873403.3,21977344.0,576819622.5,6084.0,3782892.5,220240680.5,3537870400.0
BPagano-RtDriven,51,219070125.7,52973392.1,633211388.2,66501.3,2501202.1,100276692.8,4180543310.2
Covid19Sim-Simulator,51,228104943.1,28776211.1,590987438.0,8860.8,3623771.4,190830273.9,3680120932.9
JHU_UNC_GAS-StatMechPool,51,240109419.5,15011750.2,752111441.4,42.2,2590659.2,203861845.6,5060543906.2
JHUAPL-Bucky,51,250918479.4,20754072.2,601078001.1,25002.8,1551535.6,212184302.1,3398487112.1
UCSB-ACTS,51,267842186.6,20207536.0,732830473.9,3914.0,3049191.5,188049805.5,4540945120.4
RobertWalraven-ESG,51,283355375.4,25326257.6,817577246.5,20586.5,5258041.7,207042873.9,5403531916.0
LANL-GrowthRate,51,341447192.0,35157961.3,964821796.9,151.0,5570758.4,279740569.6,6294379530.4
UCLA-SuEIR,51,352165301.0,54644635.9,854769935.9,135.0,13922239.8,302157630.5,5222553703.9
JHU_IDD-CovidSP,51,570074539.4,106285584.1,1453202681.0,583.5,19994569.5,468416883.5,8949790047.1
CovidAnalytics-DELPHI,51,587585550.8,94187025.0,1548924133.9,27225.0,21204176.5,381816641.0,10149353536.0
TTU-squider,51,618666365.7,121792192.4,1199854497.5,42548.6,23014138.7,701566544.9,6121206081.2
