,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,2994,406470.6,4489.0,7108791.1,0.0,576.0,30276.0,317552400.0
CU-select,3080,481870.0,6084.0,8767846.7,0.0,1089.0,36864.0,430894564.0
LNQ-ens1,3141,541255.9,4325.8,8173712.7,0.0,485.3,31476.5,257749918.0
COVIDhub-baseline,3141,674645.2,3969.0,13933209.4,0.0,484.0,29929.0,706815396.0
CEID-Walk,3141,682492.1,4074.0,14344991.4,0.0,484.7,30005.9,728907878.9
COVIDhub-ensemble,3141,832291.2,5041.0,16155966.5,0.0,676.0,40804.0,798740644.0
USC-SI_kJalpha,3112,859337.7,5625.0,16065126.2,0.0,729.0,42436.0,716793529.0
LANL-GrowthRate,2951,1007735.9,11886.7,17517836.4,0.0,2075.9,75294.1,840999029.2
JHUAPL-Bucky,3141,1159257.7,5931.9,25551153.8,0.0,742.0,51707.6,1352885574.8
IowaStateLW-STEM,3103,1198343.1,5476.0,26449144.9,0.0,592.5,47524.0,1389351076.0
Google_Harvard-CPF,3140,1492214.3,6614.5,33198118.3,0.0,689.9,46161.7,1727671306.5
JHU_IDD-CovidSP,3139,1529050.3,10137.8,35420450.2,0.0,1564.7,73056.7,1805368940.8
MITCovAlliance-SIR,2644,1629765.9,13570.8,23614904.9,0.1,1922.2,101069.4,941642256.7
UVA-Ensemble,2771,1658825.3,10824.9,37900689.6,0.0,1369.0,91592.9,2058973149.7
