,mean_rank
COVIDhub-baseline,3.5
JHUAPL-Bucky,3.6
JCB-PRM,3.7
Covid19Sim-Simulator,3.9
IowaStateLW-STEM,4.2
USACE-ERDC_SEIR,5.2
UCLA-SuEIR,6.2
USC-SI_kJalpha,6.6
RobertWalraven-ESG,8.1
