,mean_rank
COVIDhub-baseline,4.2
JCB-PRM,4.3
JHUAPL-Bucky,4.7
CU-select,4.7
USACE-ERDC_SEIR,5.8
IowaStateLW-STEM,6.1
Covid19Sim-Simulator,6.3
JHU_IDD-CovidSP,6.5
USC-SI_kJalpha,7.4
UCLA-SuEIR,8.7
LANL-GrowthRate,9.9
CovidAnalytics-DELPHI,11.2
RobertWalraven-ESG,11.2
