,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,668,1049.4,810.0,457.1,381.4,142.0,-210.9,True,True
Belgium,9453,17883.4,11056.0,8039.0,8430.4,1603.0,-1414.0,True,True
Bulgaria,139,118.1,104.0,47.2,-20.9,-35.0,-91.8,False,False
Croatia,103,187.6,117.0,55.9,84.6,14.0,-47.1,True,True
Cyprus,17,17.9,30.0,17.5,0.9,13.0,0.5,False,True
Czechia,319,467.1,422.0,194.0,148.1,103.0,-125.0,True,True
Denmark,571,835.3,631.0,679.6,264.3,60.0,108.6,True,True
Estonia,67,127.9,93.0,56.7,60.9,26.0,-10.3,True,True
Finland,316,316.6,250.0,118.5,0.6,-66.0,-197.5,False,False
France,28774,50974.3,35514.0,22555.3,22200.3,6740.0,-6218.7,True,True
Germany,8530,13746.6,10148.0,4957.4,5216.6,1618.0,-3572.6,True,True
Greece,175,200.9,199.0,119.2,25.9,24.0,-55.8,True,False
Hungary,524,716.1,528.0,305.2,192.1,4.0,-218.8,True,False
Ireland,1651,2226.6,1636.0,889.9,575.6,-15.0,-761.1,True,False
Italy,33340,45688.7,35859.0,26007.4,12348.7,2519.0,-7332.6,True,True
Latvia,24,5.0,17.0,79.6,-19.0,-7.0,55.6,True,False
Lithuania,70,105.3,90.0,39.2,35.3,20.0,-30.8,True,True
Luxembourg,110,114.0,136.0,116.4,4.0,26.0,6.4,False,False
Malta,9,3.0,14.0,14.4,-6.0,5.0,5.4,True,True
Netherlands,5970,9261.3,6909.0,6763.3,3291.3,939.0,793.3,True,True
Norway,236,381.7,309.0,279.7,145.7,73.0,43.7,True,True
Poland,1061,1109.7,831.0,646.2,48.7,-230.0,-414.8,False,False
Portugal,1396,1944.0,1869.0,980.1,548.0,473.0,-415.9,True,True
Romania,1259,1241.7,1096.0,617.7,-17.3,-163.0,-641.3,False,False
Slovakia,28,70.6,46.0,252.0,42.6,18.0,224.0,True,False
Slovenia,108,197.0,145.0,70.3,89.0,37.0,-37.7,True,True
Spain,27125,39453.6,28595.0,23679.6,12328.6,1470.0,-3445.4,True,True
Sweden,4633,5294.4,3718.0,5586.5,661.4,-915.0,953.5,False,False
Switzerland,1919,3074.0,2254.0,1583.6,1155.0,335.0,-335.4,True,True
United Kingdom,37467,48110.1,32491.0,37518.5,10643.1,-4976.0,51.5,True,True
