,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,139,138.6,126.0,58.2,-0.4,-13.0,-80.8,False,False
Canada,7159,8161.3,7090.0,4389.6,1002.3,-69.0,-2769.4,True,False
Croatia,103,171.6,151.0,63.9,68.6,48.0,-39.1,True,True
Cyprus,17,18.9,21.0,18.0,1.9,4.0,1.0,False,True
Estonia,67,78.1,83.0,88.8,11.1,16.0,21.8,False,False
Finland,316,384.3,413.0,356.5,68.3,97.0,40.5,False,True
France,28774,32652.9,30956.0,25096.0,3878.9,2182.0,-3678.0,True,True
Germany,8530,10298.9,9960.0,6921.8,1768.9,1430.0,-1608.2,True,True
Greece,175,182.6,185.0,141.5,7.6,10.0,-33.5,False,False
Hungary,524,602.3,529.0,311.3,78.3,5.0,-212.7,True,False
Ireland,1651,2136.1,2035.0,1389.1,485.1,384.0,-261.9,True,True
Italy,33340,37524.0,34985.0,27777.1,4184.0,1645.0,-5562.9,True,False
Latvia,24,31.4,33.0,191.6,7.4,9.0,167.6,False,False
Luxembourg,110,126.9,123.0,129.1,16.9,13.0,19.1,True,False
Portugal,1396,1583.0,1576.0,1022.7,187.0,180.0,-373.3,True,False
Romania,1259,1449.6,1439.0,677.4,190.6,180.0,-581.6,True,False
Slovenia,108,150.0,123.0,102.1,42.0,15.0,-5.9,True,True
Spain,27125,33263.7,29385.0,25230.9,6138.7,2260.0,-1894.1,True,True
Sweden,4633,4549.7,4669.0,12321.5,-83.3,36.0,7688.5,True,False
United Kingdom,37467,58320.3,39003.0,27094.6,20853.3,1536.0,-10372.4,True,True
