,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1366.9,1484.0,2140.0,-124.1,-7.0,649.0,True,False
Argentina,8353,3345.3,4286.0,12794.4,-5007.7,-4067.0,4441.4,True,True
Australia,611,121.4,111.0,102.4,-489.6,-500.0,-508.6,False,False
Austria,733,816.3,750.0,778.0,83.3,17.0,45.0,True,True
Bangladesh,4206,4231.7,6114.0,8561.5,25.7,1908.0,4355.5,False,False
Belarus,671,700.7,688.0,554.7,29.7,17.0,-116.3,True,False
Belgium,9891,10045.7,9957.0,9826.6,154.7,66.0,-64.4,True,True
Bolivia,4938,3258.3,4463.0,6039.4,-1679.7,-475.0,1101.4,True,True
Brazil,120262,119688.7,114531.0,141566.1,-573.3,-5731.0,21304.1,False,False
Bulgaria,605,362.4,475.0,545.0,-242.6,-130.0,-60.0,True,True
Canada,9161,9795.7,9961.0,9586.1,634.7,800.0,425.1,False,True
Chile,11181,14925.4,11328.0,21935.5,3744.4,147.0,10754.5,True,False
Colombia,19063,10488.9,14179.0,30868.9,-8574.1,-4884.0,11805.9,True,False
Croatia,183,107.0,121.0,654.6,-76.0,-62.0,471.6,True,False
Cuba,94,94.7,97.0,157.1,0.7,3.0,63.1,False,False
Cyprus,20,19.0,24.0,17.3,-1.0,4.0,-2.7,False,False
Czechia,421,452.6,399.0,352.9,31.6,-22.0,-68.1,True,False
Denmark,624,631.1,651.0,638.6,7.1,27.0,14.6,False,False
Dominican Republic,1673,1290.7,1865.0,2667.2,-382.3,192.0,994.2,True,False
Ecuador,6537,6933.3,5837.0,14957.5,396.3,-700.0,8420.5,False,False
Egypt,5376,8048.3,9041.0,32102.5,2672.3,3665.0,26726.5,False,False
Estonia,64,69.0,82.0,71.8,5.0,18.0,7.8,False,False
Finland,335,336.7,354.0,318.2,1.7,19.0,-16.8,False,False
France,30601,31123.1,30668.0,30344.1,522.1,67.0,-256.9,True,True
Germany,9299,9647.0,10001.0,10358.2,348.0,702.0,1059.2,False,False
Greece,260,199.7,210.0,202.8,-60.3,-50.0,-57.2,True,True
Honduras,1842,1269.3,1924.0,2446.0,-572.7,82.0,604.0,True,False
Hungary,614,698.3,706.0,602.0,84.3,92.0,-12.0,False,True
Iceland,10,10.0,11.0,11.7,0.0,1.0,1.7,False,False
Iran,21359,18756.9,17636.0,28507.3,-2602.1,-3723.0,7148.3,False,False
Ireland,1777,1891.9,1803.0,1786.5,114.9,26.0,9.5,True,True
Israel,906,423.6,387.0,319.3,-482.4,-519.0,-586.7,False,False
Italy,35473,35502.1,36396.0,38644.4,29.1,923.0,3171.4,False,False
Japan,1271,1120.1,1124.0,1117.0,-150.9,-147.0,-154.0,True,False
Kuwait,528,524.3,516.0,682.9,-3.7,-12.0,154.9,False,False
Latvia,34,30.0,40.0,31.6,-4.0,6.0,-2.4,False,True
Lithuania,86,95.4,98.0,83.5,9.4,12.0,-2.5,False,True
Luxembourg,124,110.0,116.0,115.9,-14.0,-8.0,-8.1,True,True
Malaysia,125,121.0,202.0,124.2,-4.0,77.0,-0.8,False,True
Malta,10,9.0,11.0,8.5,-1.0,1.0,-1.5,False,False
Mexico,63819,66657.7,76617.0,68159.3,2838.7,12798.0,4340.3,False,False
Moldova,990,1024.0,1193.0,2036.1,34.0,203.0,1046.1,False,False
Morocco,1078,320.9,249.0,380.7,-757.1,-829.0,-697.3,False,True
Netherlands,6252,6274.1,6394.0,6300.1,22.1,142.0,48.1,False,False
Norway,264,257.7,265.0,245.3,-6.3,1.0,-18.7,True,False
Pakistan,6284,9611.0,13230.0,15867.5,3327.0,6946.0,9583.5,False,False
Panama,1983,1482.7,1755.0,1486.5,-500.3,-228.0,-496.5,True,True
Peru,28471,20667.0,19843.0,32619.1,-7804.0,-8628.0,4148.1,False,True
Philippines,3419,1934.7,1928.0,2639.2,-1484.3,-1491.0,-779.8,False,True
Poland,2032,2184.7,2403.0,2738.1,152.7,371.0,706.1,False,False
Portugal,1818,1864.3,1786.0,1593.4,46.3,-32.0,-224.6,True,False
Romania,3539,2601.3,2714.0,4032.8,-937.7,-825.0,493.8,True,True
Russia,16977,17482.9,16666.0,16620.8,505.9,-311.0,-356.2,True,True
Saudi Arabia,3840,4143.6,3865.0,18976.9,303.6,25.0,15136.9,True,False
Serbia,710,378.6,342.0,274.4,-331.4,-368.0,-435.6,False,False
Slovakia,33,28.0,31.0,28.9,-5.0,-2.0,-4.1,True,True
Slovenia,133,128.4,118.0,111.7,-4.6,-15.0,-21.3,False,False
South Korea,323,290.7,327.0,289.2,-32.3,4.0,-33.8,True,False
Spain,29011,28537.7,29088.0,28263.3,-473.3,77.0,-747.7,True,False
Sweden,5821,6948.3,6183.0,5706.1,1127.3,362.0,-114.9,True,True
Switzerland,2005,2014.3,2024.0,2142.0,9.3,19.0,137.0,False,False
Turkey,6284,6343.7,6940.0,12430.9,59.7,656.0,6146.9,False,False
Ukraine,2540,2372.3,2601.0,3793.6,-167.7,61.0,1253.6,True,False
United Arab Emirates,379,409.9,388.0,425.0,30.9,9.0,46.0,True,False
United Kingdom,41585,51745.9,47558.0,46725.1,10160.9,5973.0,5140.1,True,True
