,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1414.1,1474.0,1474.5,-76.9,-17.0,-16.5,True,True
Argentina,8353,4058.3,4771.0,6403.0,-4294.7,-3582.0,-1950.0,True,True
Australia,611,121.4,160.0,122.2,-489.6,-451.0,-488.8,True,True
Austria,733,721.4,752.0,723.7,-11.6,19.0,-9.3,False,True
Bangladesh,4206,4371.7,4451.0,4849.1,165.7,245.0,643.1,False,False
Belarus,671,729.9,724.0,632.4,58.9,53.0,-38.6,True,True
Belgium,9891,9835.7,9903.0,10092.4,-55.3,12.0,201.4,True,False
Bolivia,4938,4484.6,4644.0,5284.6,-453.4,-294.0,346.6,True,True
Brazil,120262,122156.1,114698.0,130011.6,1894.1,-5564.0,9749.6,False,False
Bulgaria,605,450.6,526.0,486.9,-154.4,-79.0,-118.1,True,True
Canada,9161,9426.9,9422.0,9798.1,265.9,261.0,637.1,True,False
Chile,11181,11321.1,9100.0,10184.6,140.1,-2081.0,-996.4,False,False
Colombia,19063,14557.3,14228.0,18512.6,-4505.7,-4835.0,-550.4,False,True
Croatia,183,159.3,162.0,129.4,-23.7,-21.0,-53.6,True,False
Cuba,94,93.7,95.0,87.3,-0.3,1.0,-6.7,False,False
Cyprus,20,19.0,23.0,19.5,-1.0,3.0,-0.5,False,True
Czechia,421,373.1,395.0,350.7,-47.9,-26.0,-70.3,True,False
Denmark,624,630.1,636.0,629.2,6.1,12.0,5.2,False,True
Dominican Republic,1673,1567.7,1990.0,1684.8,-105.3,317.0,11.8,False,True
Ecuador,6537,6687.9,6863.0,14717.7,150.9,326.0,8180.7,False,False
Egypt,5376,7379.4,7180.0,6394.7,2003.4,1804.0,1018.7,True,True
Estonia,64,69.0,77.0,68.8,5.0,13.0,4.8,False,True
Finland,335,329.0,349.0,333.3,-6.0,14.0,-1.7,False,True
France,30601,30763.9,30515.0,31902.7,162.9,-86.0,1301.7,True,False
Germany,9299,9423.1,9334.0,9537.6,124.1,35.0,238.6,True,False
Greece,260,199.7,207.0,192.9,-60.3,-53.0,-67.1,True,False
Honduras,1842,1682.0,2153.0,2057.3,-160.0,311.0,215.3,False,False
Hungary,614,635.3,658.0,637.3,21.3,44.0,23.3,False,False
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Indonesia,7261,6442.4,7490.0,9655.1,-818.6,229.0,2394.1,True,False
Iran,21359,21767.3,21477.0,21837.4,408.3,118.0,478.4,True,False
Ireland,1777,1779.6,1793.0,1822.9,2.6,16.0,45.9,False,False
Israel,906,573.1,741.0,969.3,-332.9,-165.0,63.3,True,True
Italy,35473,35625.0,35438.0,35950.0,152.0,-35.0,477.0,True,False
Japan,1271,1024.3,1155.0,987.4,-246.7,-116.0,-283.6,True,False
Kuwait,528,527.3,510.0,550.4,-0.7,-18.0,22.4,False,False
Latvia,34,37.7,35.0,30.6,3.7,1.0,-3.4,True,True
Lithuania,86,79.0,93.0,79.6,-7.0,7.0,-6.4,False,True
Luxembourg,124,117.7,122.0,118.2,-6.3,-2.0,-5.8,True,True
Malaysia,125,128.7,141.0,119.5,3.7,16.0,-5.5,False,False
Malta,10,9.0,11.0,9.2,-1.0,1.0,-0.8,False,True
Mexico,63819,64845.9,64125.0,65354.7,1026.9,306.0,1535.7,True,False
Moldova,990,1031.7,1004.0,1026.0,41.7,14.0,36.0,True,True
Netherlands,6252,6216.4,6233.0,6319.1,-35.6,-19.0,67.1,True,False
Nigeria,1011,1348.3,1409.0,1426.9,337.3,398.0,415.9,False,False
Norway,264,266.4,264.0,250.7,2.4,0.0,-13.3,True,False
Panama,1983,2019.7,2139.0,2463.0,36.7,156.0,480.0,False,False
Peru,28471,20661.7,19603.0,32464.1,-7809.3,-8868.0,3993.1,False,True
Philippines,3419,3586.4,2533.0,1595.8,167.4,-886.0,-1823.2,False,False
Poland,2032,1945.3,2026.0,1863.9,-86.7,-6.0,-168.1,True,False
Portugal,1818,1944.0,1953.0,2751.6,126.0,135.0,933.6,False,False
Romania,3539,2794.0,2943.0,3232.5,-745.0,-596.0,-306.5,True,True
Russia,16977,19089.7,18064.0,20856.6,2112.7,1087.0,3879.6,True,False
Serbia,710,995.9,1331.0,2590.5,285.9,621.0,1880.5,False,False
Slovakia,33,28.0,31.0,28.3,-5.0,-2.0,-4.7,True,True
Slovenia,133,111.0,117.0,118.2,-22.0,-16.0,-14.8,True,True
South Korea,323,315.9,318.0,295.3,-7.1,-5.0,-27.7,True,False
Spain,29011,28526.9,28702.0,29077.7,-484.1,-309.0,66.7,True,True
Sweden,5821,6227.6,5877.0,5815.1,406.6,56.0,-5.9,True,True
Switzerland,2005,1988.1,2017.0,1986.9,-16.9,12.0,-18.1,True,False
Turkey,6284,6328.7,6292.0,6073.7,44.7,8.0,-210.3,True,False
Ukraine,2540,2334.9,2245.0,2290.8,-205.1,-295.0,-249.2,False,False
United Arab Emirates,379,401.1,395.0,401.8,22.1,16.0,22.8,True,False
United Kingdom,41585,48903.3,47535.0,47352.3,7318.3,5950.0,5767.3,True,True
