,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1510.1,1523.1,1523.3,19.1,32.1,32.3,False,False
Argentina,8353,7345.3,7804.4,7628.8,-1007.7,-548.6,-724.2,True,True
Australia,611,599.7,605.6,643.3,-11.3,-5.4,32.3,True,False
Austria,733,736.6,738.9,729.4,3.6,5.9,-3.6,False,False
Bangladesh,4206,4127.4,4031.2,4395.4,-78.6,-174.8,189.4,False,False
Belarus,671,637.9,648.4,683.8,-33.1,-22.6,12.8,True,True
Belgium,9891,9957.7,9993.4,10064.6,66.7,102.4,173.6,False,False
Bolivia,4938,5025.7,4963.7,5451.7,87.7,25.7,513.7,True,False
Brazil,120262,120988.1,120224.8,134256.4,726.1,-37.2,13994.4,True,False
Bulgaria,605,608.3,612.4,615.4,3.3,7.4,10.4,False,False
Canada,9161,9139.9,9124.9,9074.7,-21.1,-36.1,-86.3,False,False
Chile,11181,11311.6,11175.6,11871.2,130.6,-5.4,690.2,True,False
Colombia,19063,18954.4,19254.6,21129.8,-108.6,191.6,2066.8,False,False
Croatia,183,171.6,185.8,192.6,-11.4,2.8,9.6,True,True
Cuba,94,90.7,95.6,87.2,-3.3,1.6,-6.8,True,False
Cyprus,20,19.0,20.3,19.3,-1.0,0.3,-0.7,True,True
Czechia,421,400.9,414.6,434.1,-20.1,-6.4,13.1,True,True
Denmark,624,630.9,637.8,627.3,6.9,13.8,3.3,False,True
Dominican Republic,1673,1721.6,1653.8,1743.6,48.6,-19.2,70.6,True,False
Ecuador,6537,6379.9,6462.3,18697.7,-157.1,-74.7,12160.7,True,False
Egypt,5376,5434.0,5408.2,5531.4,58.0,32.2,155.4,True,False
Estonia,64,63.0,64.6,63.0,-1.0,0.6,-1.0,True,False
Finland,335,343.9,341.1,327.5,8.9,6.1,-7.5,True,True
France,30601,30487.1,30563.7,31178.4,-113.9,-37.3,577.4,True,False
Germany,9299,9336.0,9405.6,9267.1,37.0,106.6,-31.9,False,True
Greece,260,223.9,231.2,220.2,-36.1,-28.8,-39.8,True,False
Honduras,1842,1837.1,1906.0,2622.2,-4.9,64.0,780.2,False,False
Hungary,614,626.7,622.9,594.7,12.7,8.9,-19.3,True,False
Iceland,10,10.0,10.5,10.5,0.0,0.5,0.5,False,False
Indonesia,7261,7021.7,7156.5,7040.1,-239.3,-104.5,-220.9,True,True
Iran,21359,21903.0,21821.3,23498.8,544.0,462.3,2139.8,True,False
Ireland,1777,1796.4,1792.8,1826.0,19.4,15.8,49.0,True,False
Israel,906,794.9,799.6,871.2,-111.1,-106.4,-34.8,True,True
Italy,35473,35325.7,35413.2,35556.0,-147.3,-59.8,83.0,True,True
Japan,1271,1144.3,1150.2,1039.6,-126.7,-120.8,-231.4,True,False
Kuwait,528,539.0,548.2,598.7,11.0,20.2,70.7,False,False
Latvia,34,32.0,33.4,32.2,-2.0,-0.6,-1.8,True,True
Lithuania,86,83.7,84.1,78.9,-2.3,-1.9,-7.1,True,False
Luxembourg,124,129.1,136.0,125.2,5.1,12.0,1.2,False,True
Malaysia,125,125.0,128.8,126.0,0.0,3.8,1.0,False,False
Malta,10,9.0,9.5,9.3,-1.0,-0.5,-0.7,True,True
Mexico,63819,66550.0,65540.2,64624.5,2731.0,1721.2,805.5,True,True
Moldova,990,985.7,982.9,1032.6,-4.3,-7.1,42.6,False,False
Morocco,1078,828.1,957.6,1285.8,-249.9,-120.4,207.8,True,True
Netherlands,6252,6202.4,6235.1,6234.4,-49.6,-16.9,-17.6,True,True
Nigeria,1011,1096.6,1072.4,1019.4,85.6,61.4,8.4,True,True
Norway,264,256.0,262.1,255.3,-8.0,-1.9,-8.7,True,False
Pakistan,6284,6363.0,6504.6,6443.4,79.0,220.6,159.4,False,False
Panama,1983,2117.3,2107.1,2148.1,134.3,124.1,165.1,True,False
Peru,28471,25252.4,25050.0,38369.3,-3218.6,-3421.0,9898.3,False,False
Philippines,3419,2809.7,2920.7,3154.7,-609.3,-498.3,-264.3,True,True
Poland,2032,2018.0,2019.8,2042.4,-14.0,-12.2,10.4,True,True
Portugal,1818,1816.0,1821.2,1806.3,-2.0,3.2,-11.7,False,False
Romania,3539,3535.1,3635.3,3393.8,-3.9,96.3,-145.2,False,False
Russia,16977,17117.3,17006.9,17137.6,140.3,29.9,160.6,True,False
Saudi Arabia,3840,3877.6,3738.3,3538.5,37.6,-101.7,-301.5,False,False
Serbia,710,776.3,777.1,749.8,66.3,67.1,39.8,False,True
Slovakia,33,36.4,34.0,29.0,3.4,1.0,-4.0,True,False
Slovenia,133,144.3,140.2,132.6,11.3,7.2,-0.4,True,True
South Africa,13981,16272.1,15591.6,15560.1,2291.1,1610.6,1579.1,True,True
South Korea,323,315.9,316.7,306.8,-7.1,-6.3,-16.2,True,False
Spain,29011,28858.3,28977.6,28841.2,-152.7,-33.4,-169.8,True,False
Sweden,5821,5825.7,5847.4,5945.7,4.7,26.4,124.7,False,False
Switzerland,2005,2003.3,2003.8,1999.8,-1.7,-1.2,-5.2,True,False
Turkey,6284,6159.3,6230.1,6159.1,-124.7,-53.9,-124.9,True,False
Ukraine,2540,2460.3,2539.4,2311.8,-79.7,-0.6,-228.2,True,False
United Arab Emirates,379,373.3,375.1,371.7,-5.7,-3.9,-7.3,True,False
United Kingdom,41585,47468.7,47743.8,48072.7,5883.7,6158.8,6487.7,False,False
