,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1521.3,1549.7,1648.2,30.3,58.7,157.2,False,False
Argentina,8353,6613.6,6914.8,9046.9,-1739.4,-1438.2,693.9,True,True
Australia,611,473.4,467.4,403.4,-137.6,-143.6,-207.6,False,False
Austria,733,736.6,743.5,715.0,3.6,10.5,-18.0,False,False
Bangladesh,4206,3997.4,3975.6,4309.7,-208.6,-230.4,103.7,False,True
Belarus,671,693.6,669.8,651.0,22.6,-1.2,-20.0,True,True
Belgium,9891,9954.0,9899.5,9872.9,63.0,8.5,-18.1,True,True
Bolivia,4938,5386.0,5155.8,4928.0,448.0,217.8,-10.0,True,True
Brazil,120262,120839.6,118359.6,127437.8,577.6,-1902.4,7175.8,False,False
Bulgaria,605,615.7,622.1,523.5,10.7,17.1,-81.5,False,False
Canada,9161,9180.7,9116.0,9173.9,19.7,-45.0,12.9,False,True
Chile,11181,11638.4,10941.4,11375.7,457.4,-239.6,194.7,True,True
Colombia,19063,19337.0,20311.4,21316.7,274.0,1248.4,2253.7,False,False
Croatia,183,205.0,228.2,142.0,22.0,45.2,-41.0,False,False
Cuba,94,87.0,93.1,87.9,-7.0,-0.9,-6.1,True,True
Cyprus,20,19.0,20.6,19.3,-1.0,0.6,-0.7,True,True
Czechia,421,434.3,447.0,394.3,13.3,26.0,-26.7,False,False
Denmark,624,627.1,635.8,621.5,3.1,11.8,-2.5,False,True
Dominican Republic,1673,1554.4,1571.7,1458.2,-118.6,-101.3,-214.8,True,False
Ecuador,6537,6639.9,6517.1,18914.2,102.9,-19.9,12377.2,True,False
Egypt,5376,5764.6,5678.6,5919.4,388.6,302.6,543.4,True,False
Estonia,64,40.7,65.5,68.7,-23.3,1.5,4.7,True,True
Finland,335,329.0,337.0,327.5,-6.0,2.0,-7.5,True,False
France,30601,30476.0,30562.9,31256.9,-125.0,-38.1,655.9,True,False
Germany,9299,9261.7,9341.8,9242.5,-37.3,42.8,-56.5,False,False
Greece,260,235.0,231.8,206.0,-25.0,-28.2,-54.0,False,False
Honduras,1842,2193.7,2223.3,2804.6,351.7,381.3,962.6,False,False
Hungary,614,600.7,614.9,619.5,-13.3,0.9,5.5,True,True
Iceland,10,10.0,10.7,10.5,0.0,0.7,0.5,False,False
Indonesia,7261,7025.4,7559.2,9548.1,-235.6,298.2,2287.1,False,False
Iran,21359,22950.4,22465.4,23659.8,1591.4,1106.4,2300.8,True,False
Ireland,1777,1759.3,1779.8,1837.6,-17.7,2.8,60.6,True,False
Israel,906,813.4,831.0,1005.8,-92.6,-75.0,99.8,True,False
Italy,35473,35366.6,35351.7,35682.8,-106.4,-121.3,209.8,False,False
Japan,1271,1092.3,1130.6,983.0,-178.7,-140.4,-288.0,True,False
Kuwait,528,546.4,568.0,526.4,18.4,40.0,-1.6,False,True
Latvia,34,35.7,34.3,31.9,1.7,0.3,-2.1,True,False
Lithuania,86,80.0,83.9,80.9,-6.0,-2.1,-5.1,True,True
Luxembourg,124,140.3,143.0,113.6,16.3,19.0,-10.4,False,True
Malaysia,125,128.7,132.6,124.3,3.7,7.6,-0.7,False,True
Malta,10,9.0,9.8,9.3,-1.0,-0.2,-0.7,True,True
Mexico,63819,62832.0,62510.1,65815.6,-987.0,-1308.9,1996.6,False,False
Moldova,990,993.1,1007.0,974.4,3.1,17.0,-15.6,False,False
Morocco,1078,716.7,866.7,598.9,-361.3,-211.3,-479.1,True,False
Netherlands,6252,6202.4,6210.4,6232.6,-49.6,-41.6,-19.4,True,True
Nigeria,1011,1029.7,1056.3,1077.0,18.7,45.3,66.0,False,False
Norway,264,259.7,263.6,255.7,-4.3,-0.4,-8.3,True,False
Pakistan,6284,6582.1,6607.3,6667.0,298.1,323.3,383.0,False,False
Panama,1983,2147.0,2261.0,2362.0,164.0,278.0,379.0,False,False
Peru,28471,24985.0,25046.4,36018.6,-3486.0,-3424.6,7547.6,True,False
Philippines,3419,2694.6,2930.8,1732.6,-724.4,-488.2,-1686.4,True,False
Poland,2032,1940.0,1973.2,1869.4,-92.0,-58.8,-162.6,True,False
Portugal,1818,1808.6,1830.4,1782.4,-9.4,12.4,-35.6,False,False
Romania,3539,3271.4,3274.4,3054.6,-267.6,-264.6,-484.4,True,False
Russia,16977,17336.4,17142.5,16956.0,359.4,165.5,-21.0,True,True
Saudi Arabia,3840,3651.0,3647.7,3635.7,-189.0,-192.3,-204.3,False,False
Serbia,710,802.3,815.6,774.6,92.3,105.6,64.6,False,True
Slovakia,33,32.7,31.2,28.2,-0.3,-1.8,-4.8,False,False
Slovenia,133,144.3,132.1,126.6,11.3,-0.9,-6.4,True,True
South Africa,13981,14006.4,14058.7,16534.5,25.4,77.7,2553.5,False,False
South Korea,323,304.7,316.1,313.8,-18.3,-6.9,-9.2,True,True
Spain,29011,28613.1,29108.1,28866.4,-397.9,97.1,-144.6,True,True
Sweden,5821,5907.4,5920.5,6002.3,86.4,99.5,181.3,False,False
Switzerland,2005,1992.1,1998.4,1998.2,-12.9,-6.6,-6.8,True,True
Turkey,6284,6181.6,6183.9,6184.3,-102.4,-100.1,-99.7,True,True
Ukraine,2540,2230.0,2198.4,2065.0,-310.0,-341.6,-475.0,False,False
United Arab Emirates,379,373.3,376.8,361.7,-5.7,-2.2,-17.3,True,False
United Kingdom,41585,47970.1,47776.9,48112.0,6385.1,6191.9,6527.0,True,False
