,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1375.6,1483.0,2003.4,-115.4,-8.0,512.4,True,False
Argentina,8353,3911.7,4834.0,6455.1,-4441.3,-3519.0,-1897.9,True,True
Australia,611,121.4,142.0,106.5,-489.6,-469.0,-504.5,True,False
Austria,733,729.1,758.0,961.0,-3.9,25.0,228.0,False,False
Bangladesh,4206,4510.6,5062.0,3974.4,304.6,856.0,-231.6,False,True
Belarus,671,753.0,712.0,585.0,82.0,41.0,-86.0,True,False
Belgium,9891,10098.0,9968.0,10048.6,207.0,77.0,157.6,True,True
Bolivia,4938,4600.3,4523.0,6850.2,-337.7,-415.0,1912.2,False,False
Brazil,120262,120821.6,112418.0,144279.2,559.6,-7844.0,24017.2,False,False
Bulgaria,605,458.3,526.0,408.8,-146.7,-79.0,-196.2,True,False
Canada,9161,9673.7,9721.0,9548.2,512.7,560.0,387.2,False,True
Chile,11181,12624.9,9905.0,10732.5,1443.9,-1276.0,-448.5,True,True
Colombia,19063,12397.3,13005.0,25979.5,-6665.7,-6058.0,6916.5,True,False
Croatia,183,159.3,150.0,122.3,-23.7,-33.0,-60.7,False,False
Cuba,94,86.0,96.0,87.2,-8.0,2.0,-6.8,True,True
Cyprus,20,19.0,24.0,17.6,-1.0,4.0,-2.4,False,False
Czechia,421,365.4,397.0,426.1,-55.6,-24.0,5.1,True,True
Denmark,624,622.4,647.0,668.9,-1.6,23.0,44.9,False,False
Dominican Republic,1673,1351.7,1862.0,1628.7,-321.3,189.0,-44.3,True,True
Ecuador,6537,7281.9,7301.0,15768.8,744.9,764.0,9231.8,False,False
Egypt,5376,7664.9,8774.0,8753.9,2288.9,3398.0,3377.9,False,False
Estonia,64,69.0,79.0,71.3,5.0,15.0,7.3,False,False
Finland,335,336.7,353.0,322.0,1.7,18.0,-13.0,False,False
France,30601,30748.4,30639.0,31472.9,147.4,38.0,871.9,True,False
Germany,9299,9376.9,9471.0,9800.5,77.9,172.0,501.5,False,False
Greece,260,199.7,209.0,197.2,-60.3,-51.0,-62.8,True,False
Honduras,1842,1975.1,2231.0,3478.6,133.1,389.0,1636.6,False,False
Hungary,614,619.9,667.0,639.5,5.9,53.0,25.5,False,False
Iceland,10,10.0,11.0,11.9,0.0,1.0,1.9,False,False
Indonesia,7261,6604.4,6710.0,7894.5,-656.6,-551.0,633.5,True,True
Iran,21359,19915.9,19060.0,23351.7,-1443.1,-2299.0,1992.7,False,False
Ireland,1777,1787.3,1797.0,1861.4,10.3,20.0,84.4,False,False
Israel,906,449.7,495.0,724.3,-456.3,-411.0,-181.7,True,True
Italy,35473,35833.3,35681.0,36183.0,360.3,208.0,710.0,True,False
Japan,1271,1024.3,1175.0,997.0,-246.7,-96.0,-274.0,True,False
Kuwait,528,550.4,518.0,572.0,22.4,-10.0,44.0,True,False
Latvia,34,30.0,35.0,29.9,-4.0,1.0,-4.1,True,False
Lithuania,86,86.7,98.0,82.7,0.7,12.0,-3.3,False,False
Luxembourg,124,110.0,115.0,123.1,-14.0,-9.0,-0.9,True,True
Malaysia,125,121.0,144.0,123.1,-4.0,19.0,-1.9,False,True
Malta,10,9.0,11.0,7.8,-1.0,1.0,-2.2,False,False
Mexico,63819,61960.7,64299.0,66910.5,-1858.3,480.0,3091.5,True,False
Moldova,990,1024.0,1027.0,922.0,34.0,37.0,-68.0,False,False
Netherlands,6252,6309.0,6288.0,6305.3,57.0,36.0,53.3,True,True
Nigeria,1011,1278.9,1370.0,1147.9,267.9,359.0,136.9,False,True
Norway,264,266.4,265.0,255.7,2.4,1.0,-8.3,True,False
Panama,1983,1927.1,2021.0,2511.4,-55.9,38.0,528.4,True,False
Peru,28471,20553.7,19632.0,31310.4,-7917.3,-8839.0,2839.4,False,True
Philippines,3419,1673.3,2047.0,2152.9,-1745.7,-1372.0,-1266.1,True,True
Poland,2032,2115.0,2250.0,2021.2,83.0,218.0,-10.8,False,True
Portugal,1818,2021.1,1925.0,1831.8,203.1,107.0,13.8,True,True
Romania,3539,2801.7,3073.0,3396.8,-737.3,-466.0,-142.2,True,True
Russia,16977,18981.7,17925.0,14784.7,2004.7,948.0,-2192.3,True,False
Serbia,710,648.7,450.0,932.5,-61.3,-260.0,222.5,False,False
Slovakia,33,28.0,31.0,29.2,-5.0,-2.0,-3.8,True,True
Slovenia,133,111.0,118.0,121.4,-22.0,-15.0,-11.6,True,True
South Korea,323,308.1,314.0,291.1,-14.9,-9.0,-31.9,True,False
Spain,29011,28712.0,28986.0,29560.1,-299.0,-25.0,549.1,True,False
Sweden,5821,6381.9,6128.0,6290.6,560.9,307.0,469.6,True,True
Switzerland,2005,1988.1,2021.0,2054.3,-16.9,16.0,49.3,True,False
Turkey,6284,6213.0,6276.0,6001.5,-71.0,-8.0,-282.5,True,False
Ukraine,2540,2180.6,2226.0,1911.0,-359.4,-314.0,-629.0,True,False
United Arab Emirates,379,401.1,392.0,396.8,22.1,13.0,17.8,True,True
United Kingdom,41585,49427.9,47375.0,49735.9,7842.9,5790.0,8150.9,True,False
