,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,177.7,55.6,372.5,2.6,15.0,177.5,2118.6
YYG-ParamSearch,51,184.7,116.5,291.6,0.7,22.5,202.7,1703.3
Baseline,51,198.4,79.9,321.4,0.1,16.8,215.1,1508.0
UCLA-SuEIR,51,210.6,89.7,425.3,1.1,32.8,199.5,2475.3
CovidAnalytics-DELPHI,51,211.9,64.0,392.6,0.0,31.5,170.5,2120.0
IHME-CurveFit,51,215.5,128.8,256.0,0.3,34.2,275.5,1093.4
IowaStateLW-STEM,49,217.5,77.6,349.1,1.0,20.0,258.0,1662.0
USC-SI_kJalpha,51,305.6,94.0,714.3,1.0,24.0,213.0,4089.0
NotreDame-mobility,51,376.4,148.7,709.3,0.8,53.1,313.8,3544.4
LANL-GrowthRate,51,415.5,133.3,980.9,0.3,43.0,293.1,5850.7
USACE-ERDC_SEIR,51,536.8,193.9,766.9,0.1,48.5,754.0,4117.0
MITCovAlliance-SIR,51,619.0,160.2,1372.3,1.5,32.0,411.1,6952.2
PSI-DRAFT,51,1128.3,247.5,3265.1,2.0,64.0,462.0,19081.5
