,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,17.3,7.0,25.5,0.0,3.0,19.5,143.0
YYG-ParamSearch,51,17.4,8.4,24.1,0.1,2.6,20.0,102.1
Baseline,51,17.6,8.4,21.5,0.0,2.9,20.1,100.0
LNQ-ens1,51,17.9,10.8,23.8,0.0,4.6,19.1,97.4
OliverWyman-Navigator,51,19.0,8.1,25.5,0.1,3.9,24.5,141.2
USC-SI_kJalpha,51,19.7,9.0,28.6,0.0,3.0,23.5,153.0
UMass-MechBayes,51,19.8,8.0,32.2,0.0,3.0,23.5,185.0
DDS-NBDS,51,21.7,11.8,30.4,0.4,3.7,25.9,178.4
JCB-PRM,51,21.7,7.9,37.6,0.2,3.3,22.9,222.3
CMU-TimeSeries,50,22.6,11.0,30.9,0.0,5.0,28.5,145.0
CovidAnalytics-DELPHI,51,23.4,11.0,36.3,0.0,3.0,32.5,224.0
Covid19Sim-Simulator,51,25.4,9.1,43.1,0.1,3.6,30.9,249.5
UCLA-SuEIR,51,26.1,9.9,41.3,0.0,3.7,33.5,249.8
SteveMcConnell-CovidComplete,51,26.7,13.0,50.9,0.0,3.0,29.0,331.0
Google_Harvard-CPF,51,27.1,11.2,40.0,0.0,5.3,26.9,154.6
CU-select,51,27.5,16.0,37.8,0.0,4.0,30.0,182.0
Karlen-pypm,51,27.6,9.8,54.2,0.0,4.5,24.6,328.2
Geneva-DetGrowth,51,28.3,11.8,43.5,0.0,4.6,25.4,202.1
NotreDame-mobility,51,28.3,11.4,43.6,0.5,3.1,34.6,246.7
MOBS-GLEAM_COVID,50,28.4,14.7,39.2,0.0,4.5,32.2,205.3
CEID-Walk,51,28.6,10.8,47.2,0.0,4.3,34.0,270.2
LANL-GrowthRate,51,28.7,11.0,51.3,0.7,3.2,22.9,271.8
COVIDhub-baseline,51,28.9,11.0,46.2,0.0,5.0,34.5,270.0
PSI-DRAFT,51,31.2,12.0,44.9,0.0,4.5,46.0,210.0
IowaStateLW-STEM,49,33.3,19.0,47.9,0.0,6.0,36.0,282.0
UMich-RidgeTfReg,43,33.7,18.7,44.0,0.3,6.5,37.8,198.8
GT-DeepCOVID,47,37.4,9.0,71.6,0.3,4.5,33.3,314.5
RobertWalraven-ESG,51,38.3,15.7,58.6,0.0,3.3,42.3,288.5
JHU_IDD-CovidSP,51,42.8,21.0,71.4,0.3,5.8,37.5,392.4
UA-EpiCovDA,51,42.9,11.0,101.9,0.0,3.5,39.0,670.0
USACE-ERDC_SEIR,51,44.0,16.2,56.1,1.1,4.9,55.7,230.0
IHME-CurveFit,51,57.5,18.3,110.5,0.2,6.3,57.0,637.4
JHUAPL-Bucky,51,77.3,21.1,136.6,0.0,6.0,83.8,683.5
epiforecasts-ensemble1,46,100.7,36.0,173.9,0.3,7.5,107.5,846.0
