,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,31.2,16.2,36.3,0.5,8.1,36.6,172.7
YYG-ParamSearch,51,31.4,17.3,39.0,0.6,4.4,42.1,167.6
COVIDhub-ensemble,51,32.0,13.0,45.1,1.0,4.5,38.0,232.0
LNQ-ens1,51,33.5,23.9,33.7,0.0,9.0,44.2,127.9
JCB-PRM,51,37.5,11.5,81.9,0.0,4.3,28.2,489.1
UMass-MechBayes,51,38.2,21.0,51.0,0.0,8.0,43.5,275.0
Baseline,51,40.9,16.3,86.2,0.0,5.3,46.8,589.9
USC-SI_kJalpha,51,44.1,21.0,90.1,0.0,8.0,52.0,630.0
UCLA-SuEIR,51,44.9,18.9,68.4,0.0,4.9,53.0,391.2
UA-EpiCovDA,51,47.4,18.0,85.8,0.0,6.0,44.0,509.0
CMU-TimeSeries,51,47.6,21.0,94.5,0.0,6.0,45.0,532.0
DDS-NBDS,51,51.3,18.2,103.0,0.5,6.2,40.9,551.6
NotreDame-mobility,51,52.0,23.5,61.9,0.5,4.6,73.6,273.1
CEID-Walk,51,52.1,13.8,98.0,0.2,7.7,65.0,523.6
Karlen-pypm,51,52.3,14.0,134.2,0.1,4.9,44.2,864.0
CovidAnalytics-DELPHI,51,52.3,17.0,101.0,0.0,5.5,45.0,618.0
COVIDhub-baseline,51,53.8,13.8,109.1,0.0,7.0,61.1,678.3
GT-DeepCOVID,48,55.2,13.4,109.5,0.3,5.3,53.3,565.3
CU-select,51,55.5,26.0,70.3,0.0,9.0,71.0,309.0
MOBS-GLEAM_COVID,50,55.6,33.4,78.6,0.5,5.1,68.2,421.4
SteveMcConnell-CovidComplete,51,59.5,16.0,141.7,0.0,4.0,56.5,858.0
LANL-GrowthRate,51,60.5,28.0,102.6,0.5,10.1,62.9,576.2
UT-Mobility,51,61.7,23.0,106.4,0.0,8.0,63.2,519.0
PSI-DRAFT,51,72.0,28.0,141.4,0.0,7.0,82.5,843.0
Google_Harvard-CPF,51,73.3,34.2,126.5,0.9,12.6,65.9,685.1
JHU_IDD-CovidSP,51,74.0,40.6,95.1,0.1,9.8,104.4,422.9
RobertWalraven-ESG,51,91.8,40.9,145.0,0.0,9.2,127.7,677.2
IowaStateLW-STEM,49,92.8,35.0,180.3,0.0,7.5,64.5,765.0
USACE-ERDC_SEIR,51,98.8,36.8,133.9,0.2,10.7,111.4,527.0
IHME-CurveFit,51,109.8,22.0,238.9,0.3,8.4,84.0,1255.3
epiforecasts-ensemble1,48,126.4,51.0,198.2,0.0,9.5,154.0,1039.0
Auquan-SEIR,51,165.6,83.0,234.1,1.0,27.0,186.0,1237.0
Covid19Sim-Simulator,51,243.5,59.0,552.5,0.1,15.9,182.2,3445.7
TTU-squider,51,335.6,151.9,483.6,0.2,41.7,397.4,1949.2
