,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,38.5,17.0,66.8,0.0,6.0,43.5,446.0
OliverWyman-Navigator,51,45.0,18.4,118.7,0.5,6.9,39.4,846.8
YYG-ParamSearch,51,46.8,15.7,84.9,0.1,5.6,50.4,550.8
JCB-PRM,51,53.4,21.7,86.7,1.1,8.2,60.2,423.0
CMU-TimeSeries,51,55.9,34.0,111.4,0.0,6.0,61.0,673.0
USC-SI_kJalpha,51,57.8,31.0,71.8,0.0,5.5,72.0,291.0
UMass-MechBayes,51,58.9,25.0,80.7,0.0,3.5,78.5,368.0
CovidAnalytics-DELPHI,51,69.2,34.0,92.1,0.0,7.5,113.5,498.0
LNQ-ens1,51,69.3,31.3,106.8,0.0,8.5,98.3,583.7
Baseline,51,77.2,19.3,186.8,0.0,5.5,82.4,1258.1
UA-EpiCovDA,51,78.8,21.0,293.9,0.0,7.0,63.0,2114.0
MOBS-GLEAM_COVID,50,80.8,33.8,130.9,0.4,12.3,91.3,609.9
UCLA-SuEIR,51,82.6,27.9,148.6,0.0,8.9,81.0,857.2
GT-DeepCOVID,46,89.6,30.5,171.8,0.0,9.1,77.4,868.8
CEID-Walk,51,91.0,39.6,191.1,0.1,9.7,100.1,1256.8
COVIDhub-baseline,51,91.1,40.9,184.1,0.2,7.5,126.6,1242.0
NotreDame-mobility,51,101.5,32.1,199.1,0.9,13.7,107.9,1015.7
DDS-NBDS,51,111.0,33.8,152.6,0.4,11.4,142.4,658.0
IowaStateLW-STEM,49,111.7,50.0,171.2,0.0,13.0,115.0,724.0
LANL-GrowthRate,51,112.5,53.9,180.0,0.2,13.8,142.4,985.2
CU-select,51,116.3,50.0,245.6,0.0,21.5,145.0,1725.0
Karlen-pypm,51,116.8,41.6,278.2,0.3,10.4,76.6,1727.4
epiforecasts-ensemble1,45,122.9,64.0,157.7,2.0,18.6,150.0,797.0
RobertWalraven-ESG,50,144.7,55.9,241.9,0.0,19.3,180.6,1258.6
JHU_IDD-CovidSP,51,157.5,82.7,229.2,1.0,34.0,174.9,1340.8
Auquan-SEIR,51,159.7,63.0,275.0,2.0,18.0,167.5,1537.0
USACE-ERDC_SEIR,51,167.7,53.6,232.0,0.7,20.8,219.1,912.4
UT-Mobility,51,179.3,52.0,384.8,0.0,14.0,158.5,2138.0
PSI-DRAFT,51,221.4,86.0,423.2,0.0,18.5,231.0,2331.0
MITCovAlliance-SIR,51,386.5,96.7,900.9,0.7,23.9,248.9,4502.5
TTU-squider,51,2890.4,1006.3,4082.7,18.8,192.8,3255.6,17596.6
