,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,5900.4,289.0,27789.7,0.0,36.0,1894.5,198916.0
USC-SI_kJalpha,51,8624.1,1089.0,18971.5,0.0,30.5,5185.0,84681.0
YYG-ParamSearch,51,9337.2,204.0,42611.3,0.0,31.2,2541.8,303368.6
UMass-MechBayes,51,9908.3,484.0,23702.6,0.0,12.5,6164.5,135424.0
JCB-PRM,51,10306.2,472.2,35252.4,1.3,68.4,3433.9,178919.9
CovidAnalytics-DELPHI,51,12989.6,1296.0,36777.8,0.0,56.5,13092.5,248004.0
CMU-TimeSeries,51,15322.0,1156.0,68961.9,0.0,36.0,3782.5,452929.0
OliverWyman-Navigator,51,15832.7,324.5,100223.7,0.2,48.2,1600.9,717121.5
LNQ-ens1,51,16466.6,685.3,57881.2,0.0,72.8,9663.4,360790.2
MOBS-GLEAM_COVID,50,23091.3,1141.2,74446.5,0.1,141.3,8332.4,359001.2
UCLA-SuEIR,51,28116.5,791.1,111831.3,0.0,79.3,6747.8,734713.9
DDS-NBDS,51,34677.6,1141.5,85128.9,0.2,114.1,20314.1,432904.8
GT-DeepCOVID,46,36445.2,932.0,132846.1,0.0,84.1,5993.1,754811.6
epiforecasts-ensemble1,45,39332.1,4096.0,102644.7,4.0,349.0,24352.0,635209.0
Baseline,51,40475.8,334.4,222248.1,0.0,29.5,6808.4,1582923.4
COVIDhub-baseline,51,41780.3,1671.7,216174.1,0.1,56.4,16020.3,1542540.9
IowaStateLW-STEM,49,41864.9,2500.0,113226.7,0.0,122.0,13226.0,549081.0
CEID-Walk,51,44392.8,1098.5,223238.6,0.0,94.2,10052.9,1579503.5
LANL-GrowthRate,51,45036.8,2906.6,153505.8,0.1,195.2,21712.8,970593.3
NotreDame-mobility,51,49650.7,824.7,198155.6,0.8,208.8,11635.5,1066444.6
CU-select,51,72553.9,2500.0,415416.1,0.0,484.0,21029.0,2975625.0
JHU_IDD-CovidSP,51,75985.2,6845.4,269839.7,1.1,1151.5,30602.8,1797726.8
RobertWalraven-ESG,50,77856.8,3125.9,261132.4,0.0,374.3,37117.8,1583998.4
USACE-ERDC_SEIR,51,80337.3,2870.4,180936.8,0.5,430.8,48012.0,832534.6
Karlen-pypm,51,89839.6,1730.6,430765.5,0.1,109.0,6173.2,2983910.8
UA-EpiCovDA,51,92382.2,361.0,635448.1,0.0,49.0,5118.5,4541161.0
Auquan-SEIR,51,100215.6,3969.0,359503.6,4.0,242.5,28058.5,2362369.0
UT-Mobility,51,178267.3,2704.0,722844.6,0.0,197.0,25122.5,4571044.0
PSI-DRAFT,51,223404.3,7396.0,851222.0,0.0,348.5,53937.0,5433561.0
MITCovAlliance-SIR,51,942488.9,9354.3,3592901.4,0.5,571.2,62153.3,20272488.2
TTU-squider,51,24694675.6,1012704.1,59543844.7,354.0,37193.1,10621524.3,309639099.8
