,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,799326339.7,47568609.0,1890139145.2,4761.0,4996842.5,261011772.6,8730286096.0
USC-SI_kJalpha,51,1500398210.9,52215076.0,4351134905.5,15876.0,4102100.5,770218026.5,27060908004.0
JHUAPL-Bucky,51,2259258585.1,186863436.8,7774846267.5,82112.8,7949857.9,754407962.4,40702014191.0
JHU_IDD-CovidSP,51,3815041609.9,126465577.3,17914437043.0,12714.2,31755544.5,1020821880.7,127061121043.6
UCLA-SuEIR,51,6464194407.6,111706930.7,34005429581.2,135825.3,11608036.5,1231210914.2,243369416196.7
Karlen-pypm,51,6985257550.2,159496692.6,27397846780.3,128164.0,17046228.2,2043150470.9,176943225574.4
Covid19Sim-Simulator,51,7953580438.6,636083434.8,32351419538.3,3351905.1,112531511.4,2360534720.2,220430118622.5
IowaStateLW-STEM,49,9588298027.0,792647716.0,40701747358.6,1718721.0,84690356.0,2801714682.5,276185985156.0
COVIDhub-baseline,51,9758736687.0,777573225.0,41934575627.3,600625.0,129353485.0,3175159330.0,295729316100.0
CU-select,51,11293159068.2,553096324.0,32117566525.0,213444.0,6198998.5,4451464186.0,157558981969.0
CovidAnalytics-DELPHI,51,134013451829.8,160604929.0,816308954287.7,504100.0,34129381.0,3602105234.5,5814734213376.0
