,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,33.8,7.0,131.1,0.0,2.0,21.0,3058.0
LNQ-ens1,3140,36.4,8.0,135.3,0.0,2.5,23.7,3567.5
CEID-Walk,3141,39.5,9.6,143.0,0.0,3.2,28.7,3832.5
COVIDhub-trained_ensemble,3141,39.9,7.0,148.6,0.0,2.0,23.0,3441.0
CU-select,3094,40.8,10.0,159.8,0.0,4.0,27.0,4439.0
COVIDhub-baseline,3141,44.6,10.0,195.8,0.0,3.0,28.0,6284.0
OliverWyman-Navigator,2883,45.6,10.0,162.0,0.0,3.0,31.6,3758.0
UpstateSU-GRU,2770,47.5,13.9,170.3,0.0,4.8,35.7,3882.9
UChicagoCHATTOPADHYAY-UnIT,3093,49.1,10.8,193.0,0.0,3.6,31.8,3972.9
IUPUI-HkPrMobiDyR,3139,50.1,8.3,218.4,0.0,2.7,26.8,6959.6
JHU_IDD-CovidSP,3141,50.3,10.4,288.4,0.0,3.5,30.3,12097.8
UVA-Ensemble,3131,50.3,10.6,201.6,0.0,3.6,33.2,5630.9
OneQuietNight-ML,3135,54.6,11.0,241.0,0.0,4.0,32.0,7639.0
Google_Harvard-CPF,3140,55.9,11.5,204.7,0.0,3.4,32.8,4444.5
IowaStateLW-STEM,3103,56.6,15.0,218.9,0.0,5.0,39.0,6863.0
JHUAPL-Bucky,3141,60.0,14.5,209.4,0.0,4.6,45.3,5305.3
LANL-GrowthRate,3111,60.4,14.0,202.4,0.0,4.0,39.0,3827.0
FAIR-NRAR,3135,69.6,10.1,265.5,0.0,2.9,37.4,5095.1
