,mean_rank
LNQ-ens1,5.7
COVIDhub-ensemble,6.1
FAIR-NRAR,6.8
Google_Harvard-CPF,7.3
CU-select,7.8
UVA-Ensemble,7.9
LANL-GrowthRate,8.1
OliverWyman-Navigator,8.3
COVIDhub-baseline,8.7
CEID-Walk,8.8
OneQuietNight-ML,8.9
JHU_IDD-CovidSP,9.2
JHUAPL-Bucky,9.3
IowaStateLW-STEM,10.7
PandemicCentral-USCounty,10.8
UpstateSU-GRU,11.9
COVIDhub-trained_ensemble,16.7
