,predicted_cases,actual_cases,error,perc_error
Columbia_UNC-SurvCon,8165970.0,8042408,123562.0,1.5%
UCLA-SuEIR,8518708.9,8042408,476300.9,5.9%
IowaStateLW-STEM,9460704.0,8042408,1418296.0,17.6%
USC-SI_kJalpha,5308133.0,8042408,-2734275.0,-34.0%
JHUAPL-Bucky,11118625.2,8042408,3076217.2,38.2%
UCF-AEM,11450070.0,8042408,3407662.0,42.4%
COVIDhub-baseline,11472464.0,8042408,3430056.0,42.6%
Covid19Sim-Simulator,11787537.1,8042408,3745129.1,46.6%
IBF-TimeSeries,12239290.0,8042408,4196882.0,52.2%
