,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,6179.5,1251.3,11823.1,15.4,445.7,6679.8,60321.1
RobertWalraven-ESG,51,6212.5,2705.7,13354.9,21.3,563.0,6729.3,91139.6
Karlen-pypm,51,6339.6,1651.8,16046.5,132.7,641.4,7199.3,110909.6
LANL-GrowthRate,51,6380.4,2640.0,12301.7,64.5,1100.5,5926.2,73859.5
Microsoft-DeepSTIA,50,6518.1,1803.9,19363.5,23.2,736.1,3935.4,136098.0
IEM_MED-CovidProject,51,6748.6,1457.9,17837.5,12.6,611.2,6069.7,121945.5
BPagano-RtDriven,51,7915.4,2306.5,15962.9,12.0,863.6,7419.9,80031.8
USC-SI_kJalpha,51,8947.4,3301.0,18696.5,64.0,1075.0,9685.0,121928.0
COVIDhub-ensemble,51,9356.1,3139.0,21523.7,127.0,638.5,10469.5,148083.0
COVIDhub-trained_ensemble,51,10047.5,5900.0,16437.0,42.0,1749.0,13227.0,113075.0
JHU_UNC_GAS-StatMechPool,51,10384.9,3395.5,27137.9,252.0,1451.2,8744.8,187047.5
JHU_IDD-CovidSP,51,10783.1,4453.9,24844.6,46.7,1215.4,9543.8,154124.2
Google_Harvard-CPF,51,11748.0,2797.2,28111.4,72.2,896.9,10405.2,167303.8
JHUAPL-Bucky,51,11835.4,4167.9,21710.7,42.6,1476.8,11310.2,134427.6
CovidAnalytics-DELPHI,51,11907.1,3216.0,28351.4,155.0,1714.5,10599.0,191004.0
MOBS-GLEAM_COVID,50,13730.6,4818.9,26688.3,22.8,1756.3,12589.4,169837.4
JHU_CSSE-DECOM,51,14004.3,5247.0,31882.6,51.0,1442.5,17225.0,221710.0
OliverWyman-Navigator,51,14450.2,4793.0,26790.0,43.0,1624.5,15832.5,159535.0
MIT_ISOLAT-Mixtures,50,14914.5,4137.5,40811.6,137.9,1602.5,10472.5,270160.9
OneQuietNight-ML,51,14997.3,8891.0,20086.6,553.0,3836.0,19799.5,127011.0
Covid19Sim-Simulator,51,15272.4,5703.7,32132.0,16.1,1886.6,16483.2,211512.6
IowaStateLW-STEM,49,16751.6,5349.0,33605.7,195.0,1338.5,20102.0,199465.0
CEID-Walk,51,17491.2,7518.8,33386.8,55.8,2476.7,19276.9,193226.2
COVIDhub-baseline,51,17895.6,7473.0,34234.2,25.0,2442.0,19843.0,206859.0
UCLA-SuEIR,51,18174.8,7745.6,37695.8,9.1,1687.1,15038.1,211262.1
CU-select,51,18647.0,4417.0,38955.9,10.0,1685.0,15005.5,209398.0
TTU-squider,51,18844.1,8892.3,39914.8,186.9,2657.2,20614.0,278245.8
UMich-RidgeTfReg,49,21117.9,11608.1,38898.2,98.2,2126.2,24056.4,252446.4
DDS-NBDS,51,156326.1,12816.0,461926.1,42.4,2451.1,40631.9,1969685.0
