,mean_rank
Covid19Sim-Simulator,3.1
IowaStateLW-STEM,3.1
JHUAPL-Bucky,3.5
UCLA-SuEIR,3.5
USC-SI_kJalpha,3.6
COVIDhub-baseline,4.2
