,mean_rank
LNQ-ens1,5.6
COVIDhub-ensemble,6.5
FAIR-NRAR,6.5
COVIDhub-trained_ensemble,6.9
JHU_IDD-CovidSP,6.9
LANL-GrowthRate,7.4
Google_Harvard-CPF,7.6
CU-select,8.5
OneQuietNight-ML,8.8
JHUAPL-Bucky,8.9
OliverWyman-Navigator,9.1
COVIDhub-baseline,9.7
CEID-Walk,9.8
IowaStateLW-STEM,10.7
UpstateSU-GRU,11.1
PandemicCentral-USCounty,11.9
