,mean_rank
USC-SI_kJalpha,2.1
UCLA-SuEIR,3.8
JHU_IDD-CovidSP,4.1
CovidAnalytics-DELPHI,5.0
JHUAPL-Bucky,5.3
CU-select,5.7
LANL-GrowthRate,5.9
Covid19Sim-Simulator,7.3
COVIDhub-baseline,7.4
IowaStateLW-STEM,8.4
