,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,28603.8,11990.0,73921.3,28.0,1628.0,31347.0,523524.0
JHU_IDD-CovidSP,51,44786.5,23228.1,80567.4,384.1,10738.6,43986.0,512606.3
UCLA-SuEIR,51,49402.3,18674.0,125190.9,55.5,4166.5,46448.3,880788.3
JHUAPL-Bucky,51,67051.3,30810.7,100629.0,748.0,11536.5,61188.9,425064.3
LANL-GrowthRate,51,76146.2,25479.5,143555.8,1746.0,11321.0,79252.8,898264.0
Covid19Sim-Simulator,51,86482.9,52418.6,149252.1,2239.0,17381.9,92149.9,988662.5
COVIDhub-baseline,51,90615.0,49288.0,167559.7,1567.0,19861.5,94598.5,1127177.0
IowaStateLW-STEM,49,92257.8,55705.0,152753.4,2684.0,20574.0,106252.0,1022519.0
CU-select,51,102348.6,31919.0,256456.1,108.0,8457.5,84319.5,1672286.0
CovidAnalytics-DELPHI,51,124873.7,23520.0,411839.9,212.0,6941.5,68844.0,2829645.0
