,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,16404.6,6897.0,23255.5,69.0,2208.5,16155.2,93436.0
USC-SI_kJalpha,51,21249.3,7226.0,32708.5,126.0,2014.5,27752.5,164502.0
JHUAPL-Bucky,51,24563.3,13669.8,41097.7,286.6,2816.9,27458.3,201747.4
JHU_IDD-CovidSP,51,29395.7,11245.7,54863.0,112.8,5635.2,31948.7,356456.3
UCLA-SuEIR,51,35157.6,10569.1,73025.3,368.5,3404.2,35062.4,493324.9
Karlen-pypm,51,38849.6,12629.2,74736.1,358.0,4128.7,45200.4,420646.2
Covid19Sim-Simulator,51,46520.6,25220.7,76845.3,1830.8,10608.1,48579.8,469499.9
IowaStateLW-STEM,49,49482.2,28154.0,85338.2,1311.0,9190.0,52886.5,525534.0
COVIDhub-baseline,51,51887.9,27885.0,84898.3,775.0,11347.0,56343.0,543810.0
CU-select,51,57243.6,23518.0,90424.8,462.0,2487.5,66705.0,396937.0
CovidAnalytics-DELPHI,51,106850.5,12673.0,353621.8,710.0,5841.0,60016.5,2411376.0
