,count,mean,median,std,min,25%,75%,max
FAIR-NRAR,3137,123.1,33.8,410.1,0.0,11.0,92.3,12294.0
LNQ-ens1,3140,123.2,30.7,490.3,0.0,8.9,88.9,17160.5
LANL-GrowthRate,3111,137.6,38.0,429.4,0.0,13.0,103.0,7238.5
COVIDhub-trained_ensemble,3141,147.3,40.0,558.3,0.0,14.0,108.0,16544.0
COVIDhub-ensemble,3141,155.6,39.0,654.5,0.0,12.0,110.0,17439.0
Google_Harvard-CPF,3140,172.3,39.7,582.3,0.0,12.7,128.5,13888.3
OneQuietNight-ML,3135,197.2,54.0,753.5,0.0,18.0,149.0,26744.0
JHU_IDD-CovidSP,3141,206.7,37.8,1344.6,0.0,11.4,112.7,59122.8
OliverWyman-Navigator,3004,260.5,57.0,994.2,0.0,16.0,182.0,25796.0
JHUAPL-Bucky,3141,270.9,50.4,1109.4,0.0,15.9,161.1,30350.5
UpstateSU-GRU,2770,299.9,81.9,1233.3,0.0,29.3,215.5,35358.3
COVIDhub-baseline,3141,308.3,62.0,1381.8,0.0,17.0,193.0,49297.0
CEID-Walk,3141,314.9,61.8,1487.9,0.0,17.8,199.5,55975.4
IowaStateLW-STEM,3103,335.0,79.0,1608.8,0.0,27.0,212.0,59506.0
CU-select,3107,379.8,41.0,2636.3,0.0,14.0,130.0,74930.0
PandemicCentral-USCounty,3093,398.4,93.7,1402.8,0.0,31.9,278.9,37596.7
