,mean_rank
USC-SI_kJalpha,1.3
UCLA-SuEIR,3.2
Covid19Sim-Simulator,3.9
IowaStateLW-STEM,3.9
JHUAPL-Bucky,3.9
COVIDhub-baseline,4.8
