,mean_rank
COVIDhub-ensemble,7.1
COVIDhub-trained_ensemble,7.8
LNQ-ens1,8.3
IUPUI-HkPrMobiDyR,8.4
COVIDhub-baseline,8.7
CEID-Walk,9.0
JHU_IDD-CovidSP,9.1
OliverWyman-Navigator,9.4
UChicagoCHATTOPADHYAY-UnIT,9.5
OneQuietNight-ML,9.7
CU-select,9.7
UVA-Ensemble,9.9
Google_Harvard-CPF,10.1
FAIR-NRAR,10.2
UpstateSU-GRU,10.4
IowaStateLW-STEM,10.7
JHUAPL-Bucky,11.3
LANL-GrowthRate,11.7
