,mean_rank
LANL-GrowthRate,3.0
USC-SI_kJalpha,3.6
JHUAPL-Bucky,4.6
JHU_IDD-CovidSP,5.3
Karlen-pypm,5.4
UCLA-SuEIR,5.5
CovidAnalytics-DELPHI,6.4
CU-select,7.1
Covid19Sim-Simulator,8.0
IowaStateLW-STEM,8.5
COVIDhub-baseline,8.5
