,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,8725.1,3866.3,14333.3,53.5,1066.8,10629.8,86262.3
LNQ-ens1,51,8838.3,2694.3,16010.0,70.3,710.5,9955.7,95593.3
RobertWalraven-ESG,51,9632.8,5180.8,12919.6,36.2,1619.5,11650.6,70414.7
LANL-GrowthRate,51,10033.1,3959.0,18337.7,0.0,1259.2,8902.8,109665.0
IEM_MED-CovidProject,51,11715.8,3759.0,17418.1,37.2,1326.2,13043.0,71083.8
USC-SI_kJalpha,51,16882.6,6877.0,23590.1,4.0,2595.5,21941.0,107243.0
JHU_IDD-CovidSP,51,17302.0,7035.2,32586.4,34.2,3497.5,19692.5,209263.3
JHU_UNC_GAS-StatMechPool,51,18162.3,6717.5,29867.8,83.0,2261.0,23275.8,185963.0
COVIDhub-ensemble,51,20241.7,11096.0,30035.9,137.0,3141.0,22184.5,154045.0
UVA-Ensemble,51,20397.6,6644.4,33541.2,325.9,1418.3,21488.9,160286.9
JHUAPL-Bucky,51,20914.8,8228.7,41649.1,86.5,2336.9,14636.3,182867.7
MOBS-GLEAM_COVID,50,21300.9,6879.5,46970.4,203.7,3230.9,22741.9,318511.4
OneQuietNight-ML,51,22784.0,16727.0,22102.4,549.0,7707.0,27516.5,109817.0
MIT_ISOLAT-Mixtures,50,23777.1,11475.0,43480.1,214.5,4216.0,19519.3,267141.0
Microsoft-DeepSTIA,50,24226.8,13219.1,36607.9,20.0,4124.6,25256.9,172366.4
Google_Harvard-CPF,51,24282.4,11198.5,37511.2,480.8,4712.4,25406.7,173759.8
COVIDhub-trained_ensemble,51,24554.9,17072.0,28481.4,529.0,6732.5,27547.5,144990.0
TTU-squider,51,24712.7,12796.5,57600.3,433.7,3264.9,24047.7,410957.5
BPagano-RtDriven,51,24717.3,10310.6,48495.6,172.5,2707.7,19778.6,310965.9
IowaStateLW-STEM,49,27964.5,17152.0,38738.2,219.0,5432.0,34233.0,219729.0
UCLA-SuEIR,51,28430.4,11859.5,50342.1,130.2,2969.3,33754.9,325226.2
Covid19Sim-Simulator,51,28830.0,14661.2,42200.7,157.0,5385.2,29996.9,209409.9
SigSci-TS,51,29571.1,15960.0,37587.1,59.0,3769.5,37024.5,161931.0
CU-select,51,34151.2,10996.0,65578.0,39.0,3861.0,28995.5,311159.0
COVIDhub-baseline,51,34593.6,18087.0,54387.0,205.0,5605.5,38329.0,319055.0
CEID-Walk,51,34754.1,19664.9,57846.1,89.3,5274.7,36406.3,338949.4
JHU_CSSE-DECOM,51,36112.8,20933.0,56529.6,167.0,5841.0,38869.0,256127.0
UMich-RidgeTfReg,50,38629.8,24911.2,47626.8,514.5,7564.9,42688.9,255988.4
CovidAnalytics-DELPHI,51,41052.3,8762.0,87106.9,338.0,3550.0,28962.5,538281.0
DDS-NBDS,51,211735.9,17473.4,688778.1,155.1,2308.7,63760.5,3150044.3
