,count,mean,median,std,min,25%,75%,max
FAIR-NRAR,3137,183297.6,1140.2,3019044.1,0.0,122.1,8525.6,151141821.3
LANL-GrowthRate,3111,203248.0,1444.0,2055804.4,0.0,169.0,10609.0,52395882.2
LNQ-ens1,3140,255468.8,943.3,5577919.8,0.0,78.9,7904.9,294481130.0
COVIDhub-trained_ensemble,3141,333261.9,1600.0,5918854.4,0.0,196.0,11664.0,273703936.0
Google_Harvard-CPF,3140,368610.2,1575.8,4940580.5,0.0,161.7,16524.4,192884969.5
COVIDhub-ensemble,3141,452489.7,1521.0,7945179.9,0.0,144.0,12100.0,304118721.0
OneQuietNight-ML,3135,606421.7,2916.0,13493052.9,0.0,324.0,22201.0,715241536.0
OliverWyman-Navigator,3004,1056056.4,3249.0,16927643.5,0.0,256.0,33124.0,665433616.0
JHUAPL-Bucky,3141,1303808.0,2539.5,20946920.3,0.0,251.6,25937.8,921152035.8
UpstateSU-GRU,2770,1610420.3,6711.5,32244176.5,0.0,858.6,46423.5,1250207469.5
JHU_IDD-CovidSP,3141,1849962.6,1430.8,63535950.3,0.0,131.0,12696.6,3495511338.1
COVIDhub-baseline,3141,2003755.2,3844.0,46957073.6,0.0,289.0,37249.0,2430194209.0
PandemicCentral-USCounty,3093,2126081.5,8786.5,33416351.0,0.0,1017.7,77784.9,1413515037.0
CEID-Walk,3141,2312154.4,3820.0,59069219.7,0.0,316.5,39795.5,3133249659.3
IowaStateLW-STEM,3103,2699807.6,6241.0,67409921.7,0.0,729.0,44944.0,3540964036.0
CU-select,3107,7092139.3,1681.0,146250164.2,0.0,196.0,16900.0,5614504900.0
