,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,4523,1000.6,,680.2,-3522.4,,-3842.8,False,False
Austria,721,874.3,,645.8,153.3,,-75.2,False,True
Belgium,9870,18662.3,,10593.9,8792.3,,723.9,False,True
Brazil,100477,66146.4,,88304.9,-34330.6,,-12172.1,False,True
Bulgaria,445,283.7,,197.1,-161.3,,-247.9,False,False
Canada,9024,19253.3,,9944.5,10229.3,,920.5,False,True
Chile,10011,996.9,,686.7,-9014.1,,-9324.3,False,False
Colombia,12540,2017.4,,2157.3,-10522.6,,-10382.7,False,True
Croatia,157,230.9,,130.5,73.9,,-26.5,False,True
Cyprus,19,28.7,,10.0,9.7,,-9.0,False,True
Czechia,389,663.4,,396.8,274.4,,7.8,False,True
Denmark,617,1041.6,,727.6,424.6,,110.6,False,True
Dominican Republic,1289,990.6,,881.1,-298.4,,-407.9,False,False
Ecuador,5916,9468.4,,5215.2,3552.4,,-700.8,False,True
Egypt,4992,1766.3,,2047.3,-3225.7,,-2944.7,False,True
Estonia,63,137.3,,64.5,74.3,,1.5,False,True
Finland,331,665.1,,409.7,334.1,,78.7,False,True
France,30327,44980.0,,31154.6,14653.0,,827.6,False,True
Germany,9201,16154.1,,9905.0,6953.1,,704.0,False,True
Greece,211,214.6,,164.3,3.6,,-46.7,False,False
Hungary,602,1311.0,,716.7,709.0,,114.7,False,True
Iceland,10,10.0,,33.3,0.0,,23.3,False,False
Ireland,1772,3348.7,,1736.3,1576.7,,-35.7,False,True
Israel,593,550.4,,271.8,-42.6,,-321.2,False,False
Italy,35203,51844.7,,35137.4,16641.7,,-65.6,False,True
Latvia,32,43.4,,16.0,11.4,,-16.0,False,False
Lithuania,81,100.9,,54.4,19.9,,-26.6,False,False
Luxembourg,120,164.6,,114.4,44.6,,-5.6,False,True
Malaysia,125,159.9,,112.1,34.9,,-12.9,False,True
Mexico,52006,20127.0,,6859.0,-31879.0,,-45147.0,False,False
Moldova,841,721.7,,399.2,-119.3,,-441.8,False,False
Netherlands,6178,10268.3,,6982.2,4090.3,,804.2,False,True
Norway,256,351.1,,224.9,95.1,,-31.1,False,True
Panama,1609,872.0,,661.4,-737.0,,-947.6,False,False
Peru,20649,9805.7,,6427.6,-10843.3,,-14221.4,False,False
Philippines,2209,2035.6,,1734.8,-173.4,,-474.2,False,False
Poland,1800,2247.7,,1989.9,447.7,,189.9,False,True
Portugal,1750,2173.9,,1666.3,423.9,,-83.7,False,True
Romania,2659,3067.1,,5315.1,408.1,,2656.1,False,False
Slovakia,31,38.7,,24.1,7.7,,-6.9,False,True
Slovenia,126,165.6,,119.5,39.6,,-6.5,False,True
South Korea,305,308.9,,346.4,3.9,,41.4,False,False
Spain,28503,43476.0,,29580.6,14973.0,,1077.6,False,True
Sweden,5763,9447.9,,5759.8,3684.9,,-3.2,False,True
Switzerland,1986,2620.6,,1935.3,634.6,,-50.7,False,True
Turkey,5829,8672.4,,5263.4,2843.4,,-565.6,False,True
Ukraine,1906,1743.0,,1269.4,-163.0,,-636.6,False,False
United Kingdom,46651,74619.0,,43479.2,27968.0,,-3171.8,False,True
