,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,150.2,77.9,274.9,0.2,13.0,133.3,1376.2
IowaStateLW-STEM,49,154.5,83.0,209.2,1.0,9.5,224.5,1035.0
CovidAnalytics-DELPHI,51,170.7,77.0,265.6,1.0,16.0,158.0,1154.0
YYG-ParamSearch,51,176.0,62.0,331.8,1.9,17.2,152.4,1817.0
COVIDhub-baseline,51,217.3,54.0,534.8,0.0,15.5,129.5,3551.9
Baseline,51,227.3,42.7,672.8,1.0,15.8,121.0,4599.3
LANL-GrowthRate,51,248.1,50.5,521.1,0.0,15.3,237.3,3085.3
CU-select,50,259.5,79.0,450.9,1.0,15.0,299.5,2356.0
MOBS-GLEAM_COVID,48,313.0,89.9,512.5,0.1,14.5,312.2,2354.1
IHME-CurveFit,49,402.9,114.8,831.5,1.2,36.0,298.6,4130.3
UT-Mobility,51,411.4,63.9,1319.1,0.6,25.7,265.5,8942.1
UMass-MechBayes,51,516.6,111.0,1096.9,5.0,28.0,497.5,6654.0
