,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,60.8,28.1,81.7,0.0,7.8,75.6,421.9
YYG-ParamSearch,51,68.5,27.6,110.3,0.7,7.9,78.6,547.0
LANL-GrowthRate,51,81.9,32.2,160.2,0.1,8.1,100.4,1028.3
COVIDhub-baseline,51,95.2,25.0,192.7,0.0,8.5,81.0,970.0
CU-select,50,96.0,35.0,162.1,0.0,11.0,107.5,955.0
Baseline,51,96.1,28.4,224.5,0.0,8.1,64.9,1168.6
UMass-MechBayes,51,137.5,63.0,271.0,0.0,9.0,145.5,1666.0
IHME-CurveFit,51,149.2,30.1,286.2,0.6,8.5,126.3,1388.7
MOBS-GLEAM_COVID,50,165.5,49.8,263.8,0.5,14.2,167.1,1240.6
UCLA-SuEIR,51,186.4,56.4,544.9,0.2,12.1,115.6,3797.6
CovidAnalytics-DELPHI,51,186.6,68.0,371.3,0.0,12.0,165.5,2233.0
IowaStateLW-STEM,49,193.0,57.0,674.9,0.0,13.0,160.0,4854.0
UT-Mobility,51,240.8,31.1,1053.3,0.0,12.1,120.4,7520.7
GT-DeepCOVID,47,383.7,93.7,1129.4,1.6,40.9,265.4,7893.9
