,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,86.9,46.2,100.3,0.2,13.9,126.9,427.7
YYG-ParamSearch,51,94.6,48.0,146.0,0.4,9.8,93.4,598.0
LANL-GrowthRate,51,124.6,44.4,225.9,0.2,17.5,153.4,1411.3
CU-select,50,138.6,58.0,197.8,1.0,14.0,176.0,1086.0
Baseline,51,179.1,32.6,460.8,0.0,10.0,122.9,2420.6
COVIDhub-baseline,51,180.6,34.0,394.3,0.4,13.0,140.4,1941.7
IHME-CurveFit,51,196.2,48.1,340.6,0.1,11.4,199.7,1577.7
UMass-MechBayes,51,208.2,85.0,390.3,0.0,11.0,213.5,2328.0
UCLA-SuEIR,51,221.4,84.9,486.1,0.2,16.6,165.6,3175.0
CovidAnalytics-DELPHI,51,248.3,111.0,424.9,0.0,16.0,311.0,2229.0
IowaStateLW-STEM,49,252.9,100.0,713.9,0.0,25.0,240.5,5093.0
MOBS-GLEAM_COVID,50,298.5,87.5,486.7,0.8,20.5,244.9,2545.1
UT-Mobility,51,334.0,49.9,1211.6,0.4,24.4,247.4,8597.2
