,total_deaths_2020-04-26,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
YYG-ParamSearch,57885,95433.4,100655,40552.4,42770,-2217.6,-5.2%
CU-select,57885,103463.0,100655,48582.0,42770,5812.0,13.6%
COVIDhub-ensemble,57885,90694.6,100655,35813.6,42770,-6956.4,-16.3%
LANL-GrowthRate,57885,107888.4,100655,53007.4,42770,10237.4,23.9%
Baseline,57885,108634.1,100655,53753.1,42770,10983.1,25.7%
COVIDhub-baseline,57885,109757.7,100655,54876.7,42770,12106.7,28.3%
MOBS-GLEAM_COVID,57885,79493.3,100655,24612.3,42770,-18157.7,-42.5%
UT-Mobility,57885,73821.1,100655,18940.1,42770,-23829.9,-55.7%
IHME-CurveFit,57885,71700.9,100655,16819.9,42770,-25950.1,-60.7%
CovidAnalytics-DELPHI,57885,,100655,,42770,,
IowaStateLW-STEM,57885,,100655,,42770,,
UMass-MechBayes,57885,,100655,,42770,,
