,mean_rank
LANL-GrowthRate,5.6
UMass-MechBayes,5.9
YYG-ParamSearch,6.1
UCLA-SuEIR,6.4
UT-Mobility,6.5
COVIDhub-baseline,6.6
COVIDhub-ensemble,7.2
MOBS-GLEAM_COVID,8.0
USACE-ERDC_SEIR,8.5
PSI-DRAFT,8.9
IHME-CurveFit,9.0
CovidAnalytics-DELPHI,9.1
CU-select,9.3
IowaStateLW-STEM,10.8
Auquan-SEIR,13.2
JHU_IDD-CovidSP,14.7
