,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1360,1343.3,1302.0,1337.9,-16.7,-58.0,-22.1,False,False
Argentina,5637,4118.7,4251.0,4548.8,-1518.3,-1386.0,-1088.2,True,True
Australia,396,192.9,180.0,118.4,-203.1,-216.0,-277.6,False,False
Austria,728,722.1,729.0,717.2,-5.9,1.0,-10.8,True,False
Bangladesh,3625,3696.9,3650.0,3998.6,71.9,25.0,373.6,True,False
Belarus,603,633.0,637.0,599.2,30.0,34.0,-3.8,False,True
Belgium,9935,9890.4,9850.0,9993.2,-44.6,-85.0,58.2,False,False
Bolivia,4003,3525.4,3517.0,4213.6,-477.6,-486.0,210.6,False,True
Brazil,107232,107186.0,104000.0,111423.1,-46.0,-3232.0,4191.1,False,False
Bulgaria,495,426.9,432.0,428.3,-68.1,-63.0,-66.7,True,True
Canada,9072,9147.1,9116.0,9513.1,75.1,44.0,441.1,True,False
Chile,10395,13996.4,9831.0,9361.5,3601.4,-564.0,-1033.5,True,True
Colombia,14810,12403.9,12455.0,12875.7,-2406.1,-2355.0,-1934.3,True,True
Croatia,165,133.1,139.0,128.9,-31.9,-26.0,-36.1,True,False
Cuba,88,87.0,91.0,87.3,-1.0,3.0,-0.7,False,True
Cyprus,20,19.0,21.0,19.5,-1.0,1.0,-0.5,False,True
Czechia,395,381.3,379.0,350.5,-13.7,-16.0,-44.5,False,False
Denmark,621,614.7,621.0,622.0,-6.3,0.0,1.0,True,True
Dominican Republic,1438,1327.3,1465.0,1375.2,-110.7,27.0,-62.8,True,True
Ecuador,6065,6265.1,6311.0,14126.8,200.1,246.0,8061.8,False,False
Egypt,5141,5900.9,5928.0,5706.2,759.9,787.0,565.2,False,True
Estonia,63,69.0,72.0,68.7,6.0,9.0,5.7,False,True
Finland,333,324.3,335.0,331.5,-8.7,2.0,-1.5,True,True
France,30410,30729.7,30389.0,31340.4,319.7,-21.0,930.4,True,False
Germany,9235,9168.3,9203.0,9381.8,-66.7,-32.0,146.8,True,False
Greece,226,202.4,201.0,192.8,-23.6,-25.0,-33.2,False,False
Honduras,1567,1477.3,1652.0,1601.5,-89.7,85.0,34.5,True,True
Hungary,607,599.7,620.0,626.1,-7.3,13.0,19.1,False,False
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Indonesia,6071,6404.4,6776.0,7115.3,333.4,705.0,1044.3,False,False
Iran,19492,19504.7,19538.0,18826.6,12.7,46.0,-665.4,False,False
Ireland,1774,1779.0,1773.0,1797.6,5.0,-1.0,23.6,True,False
Israel,674,600.7,633.0,708.9,-73.3,-41.0,34.9,True,True
Italy,35392,35396.0,35245.0,35618.7,4.0,-147.0,226.7,False,False
Japan,1093,1002.9,1083.0,986.9,-90.1,-10.0,-106.1,True,False
Kuwait,498,463.7,458.0,498.0,-34.3,-40.0,-0.0,False,True
Latvia,32,31.0,33.0,30.6,-1.0,1.0,-1.4,False,False
Lithuania,81,83.7,86.0,79.5,2.7,5.0,-1.5,False,True
Luxembourg,123,111.0,116.0,112.9,-12.0,-7.0,-10.1,True,True
Malaysia,125,126.7,132.0,119.5,1.7,7.0,-5.5,False,False
Malta,9,9.0,10.0,9.2,0.0,1.0,0.2,False,False
Mexico,56543,54319.9,53884.0,57486.3,-2223.1,-2659.0,943.3,False,True
Moldova,895,865.9,874.0,912.5,-29.1,-21.0,17.5,True,True
Netherlands,6191,6151.3,6183.0,6259.8,-39.7,-8.0,68.8,True,False
Nigeria,974,1012.7,1070.0,1168.7,38.7,96.0,194.7,False,False
Norway,261,262.4,260.0,250.6,1.4,-1.0,-10.4,True,False
Panama,1746,1851.3,1882.0,2057.5,105.3,136.0,311.5,False,False
Peru,25856,17395.3,17816.0,29182.0,-8460.7,-8040.0,3326.0,True,True
Philippines,2600,2711.6,2701.0,1548.3,111.6,101.0,-1051.7,True,False
Poland,1869,1816.4,1804.0,1806.4,-52.6,-65.0,-62.6,False,False
Portugal,1775,1798.7,1818.0,2258.2,23.7,43.0,483.2,False,False
Romania,2954,2546.9,2598.0,2775.0,-407.1,-356.0,-179.0,True,True
Russia,15585,16070.3,15953.0,17916.7,485.3,368.0,2331.7,True,False
Serbia,670,768.0,750.0,1500.3,98.0,80.0,830.3,True,False
Slovakia,31,28.0,30.0,28.3,-3.0,-1.0,-2.7,True,True
Slovenia,129,120.4,115.0,115.7,-8.6,-14.0,-13.3,False,False
South Korea,305,322.0,311.0,295.1,17.0,6.0,-9.9,True,True
Spain,28617,28481.4,28536.0,28814.3,-135.6,-81.0,197.3,True,False
Sweden,5783,6021.6,5841.0,5761.6,238.6,58.0,-21.4,True,True
Switzerland,1991,1982.1,1991.0,1977.7,-8.9,0.0,-13.3,True,False
Turkey,5955,5976.0,5974.0,5870.8,21.0,19.0,-84.2,True,False
Ukraine,2076,1895.9,1875.0,2012.6,-180.1,-201.0,-63.4,False,True
United Arab Emirates,361,362.3,370.0,381.6,1.3,9.0,20.6,False,False
United Kingdom,46791,47187.3,46687.0,46694.9,396.3,-104.0,-96.1,True,True
