,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,5637,2501.0,3165.0,,-3136.0,-2472.0,,True,
Austria,728,782.6,718.0,,54.6,-10.0,,True,
Belgium,9935,9966.0,9876.0,,31.0,-59.0,,False,
Bolivia,4003,2270.3,3041.0,,-1732.7,-962.0,,True,
Brazil,107232,107677.9,100317.0,,445.9,-6915.0,,False,
Bulgaria,495,446.1,426.0,,-48.9,-69.0,,False,
Canada,9072,10546.0,10267.0,,1474.0,1195.0,,True,
Chile,10395,13296.3,13496.0,,2901.3,3101.0,,False,
Colombia,14810,7193.4,9495.0,,-7616.6,-5315.0,,True,
Croatia,165,107.0,119.0,,-58.0,-46.0,,True,
Cuba,88,92.7,93.0,,4.7,5.0,,False,
Cyprus,20,26.7,22.0,,6.7,2.0,,True,
Czechia,395,382.3,367.0,,-12.7,-28.0,,False,
Denmark,621,632.9,641.0,,11.9,20.0,,False,
Dominican Republic,1438,1162.7,963.0,,-275.3,-475.0,,False,
Ecuador,6065,6491.0,5393.0,,426.0,-672.0,,False,
Egypt,5141,6952.9,6377.0,,1811.9,1236.0,,True,
Estonia,63,69.0,80.0,,6.0,17.0,,False,
Finland,333,334.7,349.0,,1.7,16.0,,False,
France,30410,31417.1,30356.0,,1007.1,-54.0,,True,
Germany,9235,9608.7,9651.0,,373.7,416.0,,False,
Greece,226,236.3,208.0,,10.3,-18.0,,False,
Honduras,1567,958.1,985.0,,-608.9,-582.0,,True,
Hungary,607,641.4,666.0,,34.4,59.0,,False,
Iceland,10,10.0,11.0,,0.0,1.0,,False,
Ireland,1774,1801.9,1773.0,,27.9,-1.0,,True,
Israel,674,345.6,350.0,,-328.4,-324.0,,True,
Italy,35392,36863.3,36215.0,,1471.3,823.0,,True,
Japan,1093,1155.6,1084.0,,62.6,-9.0,,True,
Latvia,32,45.4,40.0,,13.4,8.0,,True,
Lithuania,81,76.0,92.0,,-5.0,11.0,,False,
Luxembourg,123,110.0,115.0,,-13.0,-8.0,,True,
Malaysia,125,121.0,157.0,,-4.0,32.0,,False,
Mexico,56543,61186.3,70661.0,,4643.3,14118.0,,False,
Moldova,895,1012.3,1094.0,,117.3,199.0,,False,
Netherlands,6191,6301.9,6315.0,,110.9,124.0,,False,
Norway,261,294.3,262.0,,33.3,1.0,,True,
Panama,1746,1084.1,1022.0,,-661.9,-724.0,,False,
Peru,25856,18737.6,18864.0,,-7118.4,-6992.0,,True,
Philippines,2600,1786.4,1681.0,,-813.6,-919.0,,False,
Poland,1869,2153.6,2099.0,,284.6,230.0,,True,
Portugal,1775,1642.0,1713.0,,-133.0,-62.0,,True,
Romania,2954,2263.6,2006.0,,-690.4,-948.0,,False,
Russia,15585,16797.4,16602.0,,1212.4,1017.0,,True,
Serbia,670,316.0,300.0,,-354.0,-370.0,,False,
Slovakia,31,28.0,31.0,,-3.0,0.0,,True,
Slovenia,129,109.0,114.0,,-20.0,-15.0,,True,
South Korea,305,304.1,314.0,,-0.9,9.0,,False,
Spain,28617,37488.6,29021.0,,8871.6,404.0,,True,
Sweden,5783,6904.0,6091.0,,1121.0,308.0,,True,
Switzerland,1991,2087.1,2008.0,,96.1,17.0,,True,
Turkey,5955,6123.4,5414.0,,168.4,-541.0,,False,
Ukraine,2076,1878.3,2075.0,,-197.7,-1.0,,True,
United Kingdom,46791,49751.0,45579.0,,2960.0,-1212.0,,True,
