,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1810,906.6,1252.0,640.7,-903.4,-558.0,-1169.3,True,False
Austria,706,698.4,752.0,645.8,-7.6,46.0,-60.2,False,False
Belgium,9782,11957.4,10242.0,10572.7,2175.4,460.0,790.7,True,True
Brazil,71469,56967.3,83094.0,67172.0,-14501.7,11625.0,-4297.0,True,True
Bulgaria,267,241.1,271.0,186.1,-25.9,4.0,-80.9,True,False
Canada,8818,12478.6,11625.0,9695.8,3660.6,2807.0,877.8,True,True
Chile,6881,1673.7,2763.0,661.1,-5207.3,-4118.0,-6219.9,True,False
Colombia,5202,1463.7,2793.0,1732.0,-3738.3,-2409.0,-3470.0,True,True
Croatia,118,125.9,158.0,128.4,7.9,40.0,10.4,False,False
Cyprus,19,24.7,23.0,10.0,5.7,4.0,-9.0,True,False
Czechia,352,412.7,389.0,394.2,60.7,37.0,42.2,True,True
Denmark,609,710.0,707.0,727.3,101.0,98.0,118.3,True,False
Dominican Republic,880,750.3,670.0,823.4,-129.7,-210.0,-56.6,False,True
Ecuador,5031,7844.1,6343.0,5187.8,2813.1,1312.0,156.8,True,True
Egypt,3769,1509.0,2139.0,1627.7,-2260.0,-1630.0,-2141.3,True,True
Estonia,69,87.1,91.0,64.5,18.1,22.0,-4.5,False,True
Finland,329,523.7,479.0,407.5,194.7,150.0,78.5,True,True
France,30007,40554.0,33676.0,30998.4,10547.0,3669.0,991.4,True,True
Germany,9070,10641.3,10194.0,9806.9,1571.3,1124.0,736.9,True,True
Greece,193,273.0,211.0,164.3,80.0,18.0,-28.7,True,True
Hungary,595,778.3,706.0,693.0,183.3,111.0,98.0,True,True
Iceland,10,10.0,12.0,26.2,0.0,2.0,16.2,False,False
Ireland,1746,2164.1,1890.0,1736.2,418.1,144.0,-9.8,True,True
Israel,354,414.9,352.0,271.8,60.9,-2.0,-82.2,True,False
Italy,34945,41788.7,37540.0,34996.3,6843.7,2595.0,51.3,True,True
Latvia,30,26.7,34.0,16.0,-3.3,4.0,-14.0,False,False
Lithuania,79,128.4,83.0,54.4,49.4,4.0,-24.6,True,True
Luxembourg,110,153.3,131.0,114.4,43.3,21.0,4.4,True,True
Malaysia,122,143.9,144.0,112.1,21.9,22.0,-9.9,False,True
Mexico,34730,18901.4,31618.0,6455.0,-15828.6,-3112.0,-28275.0,True,False
Moldova,640,541.0,857.0,382.9,-99.0,217.0,-257.1,False,False
Netherlands,6156,7549.0,7159.0,6945.5,1393.0,1003.0,789.5,True,True
Norway,252,302.4,275.0,224.9,50.4,23.0,-27.1,True,True
Panama,893,510.4,584.0,582.6,-382.6,-309.0,-310.4,True,True
Peru,11682,9176.4,7978.0,5860.1,-2505.6,-3704.0,-5821.9,False,False
Philippines,1372,1641.0,1559.0,1614.5,269.0,187.0,242.5,True,True
Poland,1568,1900.3,1907.0,1605.2,332.3,339.0,37.2,False,True
Portugal,1654,1902.1,1720.0,1631.4,248.1,66.0,-22.6,True,True
Romania,1871,2184.6,2343.0,3418.7,313.6,472.0,1547.7,False,False
Slovakia,28,43.4,37.0,24.1,15.4,9.0,-3.9,True,True
Slovenia,111,119.4,127.0,119.5,8.4,16.0,8.5,False,False
South Korea,289,301.6,314.0,336.3,12.6,25.0,47.3,False,False
Spain,28403,35153.3,31188.0,29567.2,6750.3,2785.0,1164.2,True,True
Sweden,5526,7107.7,6545.0,5662.4,1581.7,1019.0,136.4,True,True
Switzerland,1968,2202.3,2160.0,1935.3,234.3,192.0,-32.7,True,True
Turkey,5344,6716.7,5362.0,5194.4,1372.7,18.0,-149.6,True,True
Ukraine,1389,1514.7,3928.0,1098.4,125.7,2539.0,-290.6,False,False
United Kingdom,44883,55974.6,46665.0,43293.8,11091.6,1782.0,-1589.2,True,True
