,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1810,1064.6,1201.0,2186.0,-745.4,-609.0,376.0,True,True
Austria,706,822.3,708.0,642.3,116.3,2.0,-63.7,True,True
Belgium,9782,10480.3,9955.0,9690.2,698.3,173.0,-91.8,True,True
Bolivia,1754,811.6,1026.0,448.6,-942.4,-728.0,-1305.4,True,False
Brazil,71469,66874.1,73118.0,90528.4,-4594.9,1649.0,19059.4,True,False
Bulgaria,267,197.1,243.0,239.7,-69.9,-24.0,-27.3,True,True
Canada,8818,11684.0,9844.0,8110.0,2866.0,1026.0,-708.0,True,True
Chile,6881,3124.4,3951.0,6423.9,-3756.6,-2930.0,-457.1,True,True
Colombia,5202,2180.1,2831.0,2557.5,-3021.9,-2371.0,-2644.5,True,True
Croatia,118,120.1,121.0,100.4,2.1,3.0,-17.6,False,False
Cuba,87,88.7,91.0,81.5,1.7,4.0,-5.5,False,False
Cyprus,19,17.0,19.0,12.0,-2.0,0.0,-7.0,True,False
Czechia,352,343.9,353.0,366.1,-8.1,1.0,14.1,True,False
Denmark,609,650.3,628.0,624.0,41.3,19.0,15.0,True,True
Dominican Republic,880,742.0,632.0,577.8,-138.0,-248.0,-302.2,False,False
Ecuador,5031,4243.7,4628.0,5686.1,-787.3,-403.0,655.1,True,True
Egypt,3769,2273.6,2296.0,1427.9,-1495.4,-1473.0,-2341.1,True,False
Estonia,69,85.1,76.0,61.0,16.1,7.0,-8.0,True,True
Finland,329,375.1,354.0,316.7,46.1,25.0,-12.3,True,True
France,30007,30984.6,30133.0,31281.4,977.6,126.0,1274.4,True,False
Germany,9070,9960.7,9424.0,9085.3,890.7,354.0,15.3,True,True
Greece,193,219.0,198.0,190.6,26.0,5.0,-2.4,True,True
Honduras,771,417.0,462.0,548.7,-354.0,-309.0,-222.3,True,True
Hungary,595,732.7,663.0,536.4,137.7,68.0,-58.6,True,True
Iceland,10,10.0,11.0,22.7,0.0,1.0,12.7,False,False
Ireland,1746,1901.4,1744.0,1692.3,155.4,-2.0,-53.7,True,True
Israel,354,307.9,317.0,334.9,-46.1,-37.0,-19.1,True,True
Italy,34945,36892.1,36073.0,37785.7,1947.1,1128.0,2840.7,True,False
Japan,982,1293.3,1147.0,1168.2,311.3,165.0,186.2,True,True
Latvia,30,35.4,29.0,26.4,5.4,-1.0,-3.6,True,True
Lithuania,79,110.0,94.0,76.5,31.0,15.0,-2.5,True,True
Luxembourg,110,110.0,117.0,109.3,0.0,7.0,-0.7,False,False
Malaysia,122,115.0,131.0,115.6,-7.0,9.0,-6.4,False,True
Mexico,34730,24647.0,32944.0,6455.0,-10083.0,-1786.0,-28275.0,True,False
Moldova,640,556.4,676.0,343.7,-83.6,36.0,-296.3,True,False
Netherlands,6156,6735.3,6512.0,6114.5,579.3,356.0,-41.5,True,True
Norway,252,241.7,251.0,242.9,-10.3,-1.0,-9.1,True,True
Panama,893,538.3,546.0,449.5,-354.7,-347.0,-443.5,True,False
Peru,11682,10376.9,12501.0,15322.1,-1305.1,819.0,3640.1,True,False
Philippines,1372,1457.1,1281.0,968.2,85.1,-91.0,-403.8,False,False
Poland,1568,1456.9,1438.0,1205.0,-111.1,-130.0,-363.0,False,False
Portugal,1654,1961.1,1714.0,1608.6,307.1,60.0,-45.4,True,True
Romania,1871,1681.7,1646.0,1335.0,-189.3,-225.0,-536.0,False,False
Russia,11188,11797.6,12222.0,7001.9,609.6,1034.0,-4186.1,False,False
Serbia,382,272.6,285.0,266.6,-109.4,-97.0,-115.4,True,False
Slovakia,28,28.0,31.0,22.0,0.0,3.0,-6.0,False,False
Slovenia,111,120.4,116.0,105.6,9.4,5.0,-5.4,True,True
South Korea,289,289.1,303.0,262.8,0.1,14.0,-26.2,False,False
Spain,28403,28801.3,28160.0,31522.1,398.3,-243.0,3119.1,True,False
Sweden,5526,6540.1,6284.0,5195.7,1014.1,758.0,-330.3,True,True
Switzerland,1968,1960.0,1997.0,1931.0,-8.0,29.0,-37.0,False,False
Turkey,5344,5671.6,5119.0,4746.5,327.6,-225.0,-597.5,True,False
Ukraine,1389,1301.1,1532.0,894.0,-87.9,143.0,-495.0,False,False
United Kingdom,44883,51304.1,44151.0,43913.7,6421.1,-732.0,-969.3,True,True
