,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1810,1556.0,1599.0,1251.8,-254.0,-211.0,-558.2,True,False
Austria,706,722.6,700.0,707.0,16.6,-6.0,1.0,True,True
Belgium,9782,9791.0,9782.0,10293.0,9.0,0.0,511.0,True,False
Bolivia,1754,1330.3,1416.0,2443.9,-423.7,-338.0,689.9,True,False
Brazil,71469,71117.9,69586.0,84246.7,-351.1,-1883.0,12777.7,False,False
Bulgaria,267,291.1,268.0,181.8,24.1,1.0,-85.2,True,False
Canada,8818,9216.0,9139.0,8110.0,398.0,321.0,-708.0,True,False
Chile,6881,7596.3,7582.0,3847.9,715.3,701.0,-3033.1,True,False
Colombia,5202,4103.4,4149.0,5035.3,-1098.6,-1053.0,-166.7,True,True
Croatia,118,107.0,111.0,108.5,-11.0,-7.0,-9.5,True,True
Cuba,87,87.7,88.0,85.8,0.7,1.0,-1.2,False,False
Cyprus,19,21.7,20.0,17.8,2.7,1.0,-1.2,True,True
Czechia,352,352.3,344.0,388.1,0.3,-8.0,36.1,False,False
Denmark,609,612.9,616.0,628.2,3.9,7.0,19.2,False,False
Dominican Republic,880,842.7,764.0,666.2,-37.3,-116.0,-213.8,False,False
Ecuador,5031,5021.0,4719.0,5711.2,-10.0,-312.0,680.2,False,False
Egypt,3769,3922.9,3486.0,1998.0,153.9,-283.0,-1771.0,False,False
Estonia,69,69.0,72.0,93.5,0.0,3.0,24.5,False,False
Finland,329,329.7,334.0,380.0,0.7,5.0,51.0,False,False
France,30007,30282.1,29971.0,33647.8,275.1,-36.0,3640.8,True,False
Germany,9070,9148.7,9156.0,9257.5,78.7,86.0,187.5,False,False
Greece,193,206.3,195.0,197.0,13.3,2.0,4.0,True,True
Honduras,771,593.1,573.0,532.9,-177.9,-198.0,-238.1,False,False
Hungary,595,596.4,601.0,613.4,1.4,6.0,18.4,False,False
Iceland,10,10.0,10.0,10.3,0.0,0.0,0.3,True,False
Ireland,1746,1746.9,1739.0,1706.5,0.9,-7.0,-39.5,False,False
Israel,354,320.6,321.0,334.9,-33.4,-33.0,-19.1,True,True
Italy,34945,35433.3,35326.0,34687.0,488.3,381.0,-258.0,True,True
Japan,982,1025.6,999.0,1140.5,43.6,17.0,158.5,True,False
Latvia,30,35.4,32.0,28.2,5.4,2.0,-1.8,True,True
Lithuania,79,76.0,81.0,99.7,-3.0,2.0,20.7,True,False
Luxembourg,110,110.0,112.0,115.0,0.0,2.0,5.0,False,False
Malaysia,122,121.0,129.0,114.2,-1.0,7.0,-7.8,False,False
Mexico,34730,36166.3,37020.0,31204.3,1436.3,2290.0,-3525.7,False,False
Moldova,640,667.3,669.0,611.8,27.3,29.0,-28.2,False,False
Netherlands,6156,6176.9,6191.0,6278.2,20.9,35.0,122.2,False,False
Norway,252,264.3,253.0,233.2,12.3,1.0,-18.8,True,False
Panama,893,719.1,681.0,709.4,-173.9,-212.0,-183.6,False,False
Peru,11682,11922.6,11887.0,15322.1,240.6,205.0,3640.1,True,False
Philippines,1372,1391.4,1334.0,1294.2,19.4,-38.0,-77.8,False,False
Poland,1568,1638.6,1576.0,1292.4,70.6,8.0,-275.6,True,False
Portugal,1654,1572.0,1598.0,1996.7,-82.0,-56.0,342.7,True,False
Romania,1871,1783.6,1677.0,1522.5,-87.4,-194.0,-348.5,False,False
Russia,11188,11222.4,11151.0,14847.5,34.4,-37.0,3659.5,False,False
Serbia,382,281.0,274.0,296.8,-101.0,-108.0,-85.2,False,True
Slovakia,28,28.0,29.0,28.3,0.0,1.0,0.3,False,False
Slovenia,111,109.0,111.0,115.8,-2.0,0.0,4.8,True,False
South Korea,289,289.1,291.0,317.0,0.1,2.0,28.0,False,False
Spain,28403,31548.6,28619.0,26990.6,3145.6,216.0,-1412.4,True,True
Sweden,5526,5749.0,5595.0,7163.2,223.0,69.0,1637.2,True,False
Switzerland,1968,2002.1,1975.0,2170.5,34.1,7.0,202.5,True,False
Turkey,5344,5378.4,5163.0,5105.1,34.4,-181.0,-238.9,False,False
Ukraine,1389,1323.3,1344.0,1418.1,-65.7,-45.0,29.1,True,True
United Kingdom,44883,45201.0,44193.0,43400.9,318.0,-690.0,-1482.1,False,False
