,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,706,1664.9,1012.0,511.9,958.9,306.0,-194.1,True,True
Belgium,9782,28378.0,11834.0,8161.4,18596.0,2052.0,-1620.6,True,True
Bulgaria,267,171.9,136.0,47.6,-95.1,-131.0,-219.4,False,False
Croatia,118,304.7,160.0,57.3,186.7,42.0,-60.7,True,True
Cyprus,19,12.0,35.0,14.8,-7.0,16.0,-4.2,False,True
Czechia,352,791.4,529.0,199.3,439.4,177.0,-152.7,True,True
Denmark,609,1289.4,765.0,771.6,680.4,156.0,162.6,True,True
Estonia,69,180.6,129.0,75.9,111.6,60.0,6.9,True,True
Finland,329,554.9,342.0,166.7,225.9,13.0,-162.3,True,True
France,30007,82448.0,40145.0,23103.7,52441.0,10138.0,-6903.3,True,True
Germany,9070,24401.4,13767.0,5913.2,15331.4,4697.0,-3156.8,True,True
Greece,193,315.1,247.0,123.0,122.1,54.0,-70.0,True,True
Hungary,595,1253.3,682.0,319.0,658.3,87.0,-276.0,True,True
Ireland,1746,4459.0,2234.0,987.1,2713.0,488.0,-758.9,True,True
Italy,34945,66859.4,40904.0,26600.2,31914.4,5959.0,-8344.8,True,True
Latvia,30,5.0,28.0,156.2,-25.0,-2.0,126.2,True,False
Lithuania,79,189.3,138.0,40.3,110.3,59.0,-38.7,True,True
Luxembourg,110,168.7,152.0,117.6,58.7,42.0,7.6,True,True
Malta,9,3.0,17.0,12.5,-6.0,8.0,3.5,False,True
Netherlands,6156,14670.0,8112.0,7360.5,8514.0,1956.0,1204.5,True,True
Norway,252,731.6,458.0,336.5,479.6,206.0,84.5,True,True
Poland,1568,1961.4,1135.0,688.6,393.4,-433.0,-879.4,False,False
Portugal,1654,3077.9,2674.0,955.7,1423.9,1020.0,-698.3,True,True
Romania,1871,2200.0,1802.0,599.3,329.0,-69.0,-1271.7,True,False
Slovakia,28,141.9,60.0,51.5,113.9,32.0,23.5,True,True
Slovenia,111,334.7,184.0,86.4,223.7,73.0,-24.6,True,True
Spain,28403,57119.4,30454.0,24624.3,28716.4,2051.0,-3778.7,True,True
Sweden,5526,9323.1,4406.0,9188.5,3797.1,-1120.0,3662.5,True,True
Switzerland,1968,4837.9,2544.0,1712.5,2869.9,576.0,-255.5,True,True
United Kingdom,44883,77499.4,36134.0,33141.8,32616.4,-8749.0,-11741.2,True,True
