,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,648,619.6,621.0,686.3,-28.4,-27.0,38.3,True,False
Austria,672,687.3,676.0,642.3,15.3,4.0,-29.7,True,False
Belgium,9580,9610.3,9586.0,9525.1,30.3,6.0,-54.9,True,False
Bolivia,454,401.6,405.0,288.8,-52.4,-49.0,-165.2,True,False
Brazil,35930,34554.1,34594.0,38803.2,-1375.9,-1336.0,2873.2,True,False
Bulgaria,160,147.1,151.0,169.2,-12.9,-9.0,9.2,True,True
Canada,7850,7939.0,7782.0,7352.3,89.0,-68.0,-497.7,True,False
Chile,1541,1364.4,1362.0,1491.1,-176.6,-179.0,-49.9,False,True
Colombia,1204,1115.1,1120.0,1046.2,-88.9,-84.0,-157.8,True,False
Croatia,104,105.1,106.0,100.4,1.1,2.0,-3.6,False,False
Cuba,83,83.7,84.0,81.3,0.7,1.0,-1.7,False,False
Cyprus,18,17.0,17.0,12.0,-1.0,-1.0,-6.0,False,False
Czechia,327,323.9,328.0,339.5,-3.1,1.0,12.5,True,False
Denmark,587,585.3,585.0,596.1,-1.7,-2.0,9.1,False,False
Dominican Republic,536,532.0,525.0,512.0,-4.0,-11.0,-24.0,False,False
Ecuador,3608,3468.7,3538.0,5485.2,-139.3,-70.0,1877.2,True,False
Egypt,1198,1163.6,1150.0,989.6,-34.4,-48.0,-208.4,False,False
Estonia,69,70.1,70.0,61.0,1.1,1.0,-8.0,True,False
Finland,322,325.1,324.0,316.7,3.1,2.0,-5.3,True,False
France,29145,29104.6,29100.0,30058.6,-40.4,-45.0,913.6,False,False
Germany,8673,8730.7,8700.0,8739.0,57.7,27.0,66.0,True,False
Greece,180,184.0,182.0,182.0,4.0,2.0,2.0,True,True
Honduras,250,242.0,243.0,242.7,-8.0,-7.0,-7.3,True,True
Hungary,545,552.7,546.0,520.2,7.7,1.0,-24.8,True,False
Iceland,10,10.0,10.0,10.7,0.0,0.0,0.7,True,False
Ireland,1678,1681.4,1670.0,1655.2,3.4,-8.0,-22.8,False,False
Israel,295,287.9,289.0,302.0,-7.1,-6.0,7.0,True,True
Italy,33846,33902.1,33921.0,34396.2,56.1,75.0,550.2,False,False
Japan,915,948.3,940.0,965.9,33.3,25.0,50.9,True,False
Latvia,25,25.4,25.0,22.3,0.4,0.0,-2.7,True,False
Lithuania,71,75.0,73.0,75.2,4.0,2.0,4.2,True,False
Luxembourg,110,110.0,111.0,109.3,0.0,1.0,-0.7,False,False
Malaysia,117,115.0,117.0,115.0,-2.0,0.0,-2.0,True,True
Mexico,13511,11977.0,11968.0,4835.9,-1534.0,-1543.0,-8675.1,False,False
Moldova,331,336.4,338.0,292.2,5.4,7.0,-38.8,False,False
Netherlands,6030,6075.3,6072.0,6018.7,45.3,42.0,-11.3,True,True
Norway,238,236.7,238.0,242.1,-1.3,0.0,4.1,True,False
Panama,386,368.3,368.0,346.5,-17.7,-18.0,-39.5,False,False
Peru,5301,5351.9,5382.0,8427.5,50.9,81.0,3126.5,False,False
Philippines,994,1022.1,1011.0,933.2,28.1,17.0,-60.8,True,False
Poland,1153,1121.9,1120.0,1114.6,-31.1,-33.0,-38.4,False,False
Portugal,1474,1491.1,1468.0,1442.6,17.1,-6.0,-31.4,True,False
Romania,1322,1326.7,1330.0,1273.8,4.7,8.0,-48.2,False,False
Russia,5717,5717.6,5651.0,5015.9,0.6,-66.0,-701.1,False,False
Serbia,248,247.6,250.0,266.6,-0.4,2.0,18.6,False,False
Slovakia,28,28.0,29.0,22.0,0.0,1.0,-6.0,False,False
Slovenia,109,110.4,110.0,105.6,1.4,1.0,-3.4,True,False
South Korea,273,274.1,276.0,262.7,1.1,3.0,-10.3,False,False
Spain,27135,27336.3,27328.0,29148.2,201.3,193.0,2013.2,True,False
Sweden,4656,4670.1,4666.0,4596.3,14.1,10.0,-59.7,True,False
Switzerland,1921,1925.0,1935.0,1923.4,4.0,14.0,2.4,False,True
Turkey,4669,4701.6,4684.0,4580.0,32.6,15.0,-89.0,True,False
Ukraine,785,796.1,796.0,757.6,11.1,11.0,-27.4,True,False
United Kingdom,40548,40649.1,40114.0,40322.5,101.1,-434.0,-225.5,False,False
