,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,648,566.6,591.0,508.0,-81.4,-57.0,-140.0,True,False
Austria,672,653.4,687.0,645.7,-18.6,15.0,-26.3,True,False
Belgium,9580,10092.4,9743.0,10251.5,512.4,163.0,671.5,True,False
Brazil,35930,30967.3,33441.0,32021.4,-4962.7,-2489.0,-3908.6,True,True
Bulgaria,160,156.1,157.0,149.6,-3.9,-3.0,-10.4,True,False
Canada,7850,8253.6,8116.0,8153.3,403.6,266.0,303.3,True,True
Chile,1541,898.7,891.0,537.6,-642.3,-650.0,-1003.4,False,False
Colombia,1204,898.7,992.0,1014.5,-305.3,-212.0,-189.5,True,True
Croatia,104,105.9,120.0,120.3,1.9,16.0,16.3,False,False
Cyprus,18,19.7,20.0,10.0,1.7,2.0,-8.0,False,False
Czechia,327,337.7,341.0,360.4,10.7,14.0,33.4,False,False
Denmark,587,605.0,619.0,691.4,18.0,32.0,104.4,False,False
Dominican Republic,536,545.3,523.0,638.3,9.3,-13.0,102.3,False,False
Ecuador,3608,4574.1,4268.0,5085.0,966.1,660.0,1477.0,True,False
Egypt,1198,949.0,966.0,979.2,-249.0,-232.0,-218.8,True,True
Estonia,69,72.1,77.0,64.5,3.1,8.0,-4.5,False,False
Finland,322,378.7,371.0,377.0,56.7,49.0,55.0,True,True
France,29145,32574.0,30988.0,30043.8,3429.0,1843.0,898.8,True,True
Germany,8673,8931.3,8994.0,9182.8,258.3,321.0,509.8,False,False
Greece,180,203.0,186.0,164.3,23.0,6.0,-15.7,True,True
Hungary,545,573.3,560.0,594.2,28.3,15.0,49.2,True,False
Iceland,10,10.0,11.0,10.6,0.0,1.0,0.6,False,False
Ireland,1678,1764.1,1730.0,1709.0,86.1,52.0,31.0,True,True
Israel,295,324.9,313.0,271.7,29.9,18.0,-23.3,True,True
Italy,33846,35448.7,34603.0,33942.4,1602.7,757.0,96.4,True,True
Latvia,25,21.7,26.0,15.9,-3.3,1.0,-9.1,True,False
Lithuania,71,83.4,70.0,54.4,12.4,-1.0,-16.6,True,False
Luxembourg,110,123.3,118.0,114.4,13.3,8.0,4.4,True,True
Malaysia,117,123.9,128.0,112.1,6.9,11.0,-4.9,False,True
Mexico,13511,10106.4,10525.0,4835.9,-3404.6,-2986.0,-8675.1,True,False
Moldova,331,331.0,358.0,296.2,0.0,27.0,-34.8,False,False
Netherlands,6030,6359.0,6367.0,6631.5,329.0,337.0,601.5,False,False
Norway,238,257.4,253.0,224.9,19.4,15.0,-13.1,True,True
Panama,386,360.4,368.0,406.0,-25.6,-18.0,20.0,True,True
Peru,5301,5036.4,4653.0,4105.3,-264.6,-648.0,-1195.7,False,False
Philippines,994,1116.0,1087.0,1251.2,122.0,93.0,257.2,True,False
Poland,1153,1275.3,1239.0,1197.3,122.3,86.0,44.3,True,True
Portugal,1474,1467.1,1437.0,1446.2,-6.9,-37.0,-27.8,False,False
Romania,1322,1494.6,1523.0,1732.8,172.6,201.0,410.8,False,False
Slovakia,28,33.4,32.0,24.1,5.4,4.0,-3.9,True,True
Slovenia,109,109.4,115.0,119.0,0.4,6.0,10.0,False,False
South Korea,273,276.6,284.0,304.8,3.6,11.0,31.8,False,False
Spain,27135,30328.3,29488.0,29133.1,3193.3,2353.0,1998.1,True,True
Sweden,4656,4897.7,4868.0,4992.9,241.7,212.0,336.9,True,False
Switzerland,1921,1997.3,2022.0,1930.9,76.3,101.0,9.9,False,True
Turkey,4669,5066.7,4791.0,4810.0,397.7,122.0,141.0,True,True
Ukraine,785,879.7,1022.0,734.4,94.7,237.0,-50.6,False,True
United Kingdom,40548,42299.6,40040.0,41103.3,1751.6,-508.0,555.3,True,True
