,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1504.9,1524.6,1523.3,13.9,33.6,32.3,False,False
Argentina,8353,7343.1,7688.6,7628.8,-1009.9,-664.4,-724.2,True,True
Australia,611,575.9,590.7,643.3,-35.1,-20.3,32.3,True,True
Austria,733,729.6,736.4,729.4,-3.4,3.4,-3.6,True,False
Bangladesh,4206,4099.0,4016.5,4395.4,-107.0,-189.5,189.4,False,False
Belarus,671,644.1,651.5,683.8,-26.9,-19.5,12.8,True,True
Belgium,9891,9949.1,9988.6,10064.6,58.1,97.6,173.6,False,False
Bolivia,4938,5031.4,4968.2,5451.7,93.4,30.2,513.7,True,False
Brazil,120262,120891.9,121044.8,134256.4,629.9,782.8,13994.4,False,False
Bulgaria,605,615.6,597.9,615.4,10.6,-7.1,10.4,True,True
Canada,9161,9136.6,9123.4,9074.7,-24.4,-37.6,-86.3,False,False
Chile,11181,11417.0,11179.0,11871.2,236.0,-2.0,690.2,True,False
Colombia,19063,19104.9,19362.4,21129.8,41.9,299.4,2066.8,False,False
Croatia,183,179.9,187.3,192.6,-3.1,4.3,9.6,False,False
Cuba,94,90.9,96.0,87.2,-3.1,2.0,-6.8,True,False
Cyprus,20,19.0,20.4,19.3,-1.0,0.4,-0.7,True,True
Czechia,421,407.1,418.1,434.1,-13.9,-2.9,13.1,True,True
Denmark,624,622.7,634.4,627.3,-1.3,10.4,3.3,False,False
Dominican Republic,1673,1683.3,1648.6,1743.6,10.3,-24.4,70.6,False,False
Ecuador,6537,6453.4,6494.4,18697.7,-83.6,-42.6,12160.7,True,False
Egypt,5376,5420.4,5404.3,5531.4,44.4,28.3,155.4,True,False
Estonia,64,63.0,64.7,63.0,-1.0,0.7,-1.0,True,False
Finland,335,336.7,338.2,327.5,1.7,3.2,-7.5,False,False
France,30601,30495.6,30580.7,31178.4,-105.4,-20.3,577.4,True,False
Germany,9299,9339.1,9417.9,9267.1,40.1,118.9,-31.9,False,True
Greece,260,223.4,230.5,220.2,-36.6,-29.5,-39.8,True,False
Honduras,1842,1832.1,1930.9,2622.2,-9.9,88.9,780.2,False,False
Hungary,614,616.3,618.6,594.7,2.3,4.6,-19.3,False,False
Iceland,10,10.0,10.5,10.5,0.0,0.5,0.5,False,False
Indonesia,7261,7114.4,7250.9,7040.1,-146.6,-10.1,-220.9,True,False
Iran,21359,21961.3,21832.1,23498.8,602.3,473.1,2139.8,True,False
Ireland,1777,1797.7,1794.6,1826.0,20.7,17.6,49.0,True,False
Israel,906,782.9,789.8,871.2,-123.1,-116.2,-34.8,True,True
Italy,35473,35350.7,35421.1,35556.0,-122.3,-51.9,83.0,True,True
Japan,1271,1144.1,1148.7,1039.6,-126.9,-122.3,-231.4,True,False
Kuwait,528,538.0,546.1,598.7,10.0,18.1,70.7,False,False
Latvia,34,32.0,33.5,32.2,-2.0,-0.5,-1.8,True,True
Lithuania,86,83.9,84.3,78.9,-2.1,-1.7,-7.1,True,False
Luxembourg,124,128.6,134.4,125.2,4.6,10.4,1.2,False,True
Malaysia,125,125.0,129.1,126.0,0.0,4.1,1.0,False,False
Malta,10,9.0,9.6,9.3,-1.0,-0.4,-0.7,True,True
Mexico,63819,65303.7,65380.9,64624.5,1484.7,1561.9,805.5,False,True
Moldova,990,999.3,990.5,1032.6,9.3,0.5,42.6,True,False
Morocco,1078,829.4,959.2,1285.8,-248.6,-118.8,207.8,True,True
Netherlands,6252,6203.7,6237.6,6234.4,-48.3,-14.4,-17.6,True,True
Nigeria,1011,1107.9,1076.1,1019.4,96.9,65.1,8.4,True,True
Norway,264,258.9,262.4,255.3,-5.1,-1.6,-8.7,True,False
Pakistan,6284,6384.9,6517.5,6443.4,100.9,233.5,159.4,False,False
Panama,1983,2119.0,2108.2,2148.1,136.0,125.2,165.1,True,False
Peru,28471,25237.7,25063.9,38369.3,-3233.3,-3407.1,9898.3,False,False
Philippines,3419,2872.9,2930.8,3154.7,-546.1,-488.2,-264.3,True,True
Poland,2032,2024.1,2053.6,2042.4,-7.9,21.6,10.4,False,False
Portugal,1818,1807.4,1819.6,1806.3,-10.6,1.6,-11.7,True,False
Romania,3539,3520.0,3730.3,3393.8,-19.0,191.3,-145.2,False,False
Russia,16977,17185.9,17106.6,17137.6,208.9,129.6,160.6,True,True
Saudi Arabia,3840,3881.3,3734.4,3538.5,41.3,-105.6,-301.5,False,False
Serbia,710,786.7,784.2,749.8,76.7,74.2,39.8,True,True
Slovakia,33,36.7,34.3,29.0,3.7,1.3,-4.0,True,False
Slovenia,133,147.0,139.5,132.6,14.0,6.5,-0.4,True,True
South Africa,13981,16242.3,15771.0,15560.1,2261.3,1790.0,1579.1,True,True
South Korea,323,316.4,317.6,306.8,-6.6,-5.4,-16.2,True,False
Spain,29011,28668.7,28905.7,28841.2,-342.3,-105.3,-169.8,True,True
Sweden,5821,5820.1,5850.7,5945.7,-0.9,29.7,124.7,False,False
Switzerland,2005,2000.3,2003.2,1999.8,-4.7,-1.8,-5.2,True,False
Turkey,6284,6175.4,6241.7,6159.1,-108.6,-42.3,-124.9,True,False
Ukraine,2540,2427.9,2547.5,2311.8,-112.1,7.5,-228.2,True,False
United Arab Emirates,379,374.1,377.0,371.7,-4.9,-2.0,-7.3,True,False
United Kingdom,41585,47724.7,47969.8,48072.7,6139.7,6384.8,6487.7,False,False
