,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1524.1,1558.6,1648.2,33.1,67.6,157.2,False,False
Argentina,8353,6382.7,6639.3,9046.9,-1970.3,-1713.7,693.9,True,True
Australia,611,389.3,405.4,403.4,-221.7,-205.6,-207.6,True,True
Austria,733,741.1,745.1,715.0,8.1,12.1,-18.0,False,False
Bangladesh,4206,4025.7,3994.9,4309.7,-180.3,-211.1,103.7,False,True
Belarus,671,694.3,670.6,651.0,23.3,-0.4,-20.0,True,True
Belgium,9891,9937.6,9894.7,9872.9,46.6,3.7,-18.1,True,True
Bolivia,4938,5351.6,5159.8,4928.0,413.6,221.8,-10.0,True,True
Brazil,120262,121489.7,119298.2,127437.8,1227.7,-963.8,7175.8,True,False
Bulgaria,605,573.1,582.3,523.5,-31.9,-22.7,-81.5,True,False
Canada,9161,9206.0,9117.2,9173.9,45.0,-43.8,12.9,True,True
Chile,11181,11521.1,10874.4,11375.7,340.1,-306.6,194.7,True,True
Colombia,19063,19833.9,20070.8,21316.7,770.9,1007.8,2253.7,False,False
Croatia,183,199.1,219.7,142.0,16.1,36.7,-41.0,False,False
Cuba,94,87.0,93.4,87.9,-7.0,-0.6,-6.1,True,True
Cyprus,20,19.0,20.6,19.3,-1.0,0.6,-0.7,True,True
Czechia,421,434.1,446.7,394.3,13.1,25.7,-26.7,False,False
Denmark,624,622.7,635.0,621.5,-1.3,11.0,-2.5,False,False
Dominican Republic,1673,1621.6,1608.4,1458.2,-51.4,-64.6,-214.8,False,False
Ecuador,6537,6588.4,6516.5,18914.2,51.4,-20.5,12377.2,True,False
Egypt,5376,5864.0,5707.4,5919.4,488.0,331.4,543.4,True,False
Estonia,64,39.9,65.7,68.7,-24.1,1.7,4.7,True,True
Finland,335,329.0,337.3,327.5,-6.0,2.3,-7.5,True,False
France,30601,30549.6,30581.5,31256.9,-51.4,-19.5,655.9,True,False
Germany,9299,9269.7,9350.4,9242.5,-29.3,51.4,-56.5,False,False
Greece,260,231.1,230.9,206.0,-28.9,-29.1,-54.0,False,False
Honduras,1842,2383.7,2330.9,2804.6,541.7,488.9,962.6,True,False
Hungary,614,600.9,615.7,619.5,-13.1,1.7,5.5,True,True
Iceland,10,10.0,10.8,10.5,0.0,0.8,0.5,False,False
Indonesia,7261,6991.0,7616.4,9548.1,-270.0,355.4,2287.1,False,False
Iran,21359,22937.1,22447.0,23659.8,1578.1,1088.0,2300.8,True,False
Ireland,1777,1759.1,1780.4,1837.6,-17.9,3.4,60.6,True,False
Israel,906,790.6,831.8,1005.8,-115.4,-74.2,99.8,True,True
Italy,35473,35335.3,35342.7,35682.8,-137.7,-130.3,209.8,True,False
Japan,1271,1070.9,1125.5,983.0,-200.1,-145.5,-288.0,True,False
Kuwait,528,549.6,566.6,526.4,21.6,38.6,-1.6,False,True
Latvia,34,35.9,34.3,31.9,1.9,0.3,-2.1,True,False
Lithuania,86,80.0,84.0,80.9,-6.0,-2.0,-5.1,True,True
Luxembourg,124,136.3,140.9,113.6,12.3,16.9,-10.4,False,True
Malaysia,125,128.9,132.9,124.3,3.9,7.9,-0.7,False,True
Malta,10,9.0,9.8,9.3,-1.0,-0.2,-0.7,True,True
Mexico,63819,63429.1,63329.5,65815.6,-389.9,-489.5,1996.6,False,False
Moldova,990,1007.0,1002.3,974.4,17.0,12.3,-15.6,True,True
Morocco,1078,648.1,815.8,598.9,-429.9,-262.2,-479.1,True,False
Netherlands,6252,6134.3,6211.7,6232.6,-117.7,-40.3,-19.4,True,True
Nigeria,1011,1003.7,1053.1,1077.0,-7.3,42.1,66.0,False,False
Norway,264,255.0,262.7,255.7,-9.0,-1.3,-8.3,True,True
Pakistan,6284,6570.0,6615.2,6667.0,286.0,331.2,383.0,False,False
Panama,1983,2153.7,2277.2,2362.0,170.7,294.2,379.0,False,False
Peru,28471,26445.0,25619.0,36018.6,-2026.0,-2852.0,7547.6,False,False
Philippines,3419,2548.9,2871.8,1732.6,-870.1,-547.2,-1686.4,True,False
Poland,2032,1962.4,2010.8,1869.4,-69.6,-21.2,-162.6,True,False
Portugal,1818,1819.0,1839.0,1782.4,1.0,21.0,-35.6,False,False
Romania,3539,3284.7,3338.3,3054.6,-254.3,-200.7,-484.4,True,False
Russia,16977,17401.9,17254.1,16956.0,424.9,277.1,-21.0,True,True
Saudi Arabia,3840,3626.7,3640.2,3635.7,-213.3,-199.8,-204.3,True,True
Serbia,710,806.0,818.3,774.6,96.0,108.3,64.6,False,True
Slovakia,33,32.9,31.3,28.2,-0.1,-1.7,-4.8,False,False
Slovenia,133,135.4,129.3,126.6,2.4,-3.7,-6.4,False,False
South Africa,13981,14525.9,14161.0,16534.5,544.9,180.0,2553.5,True,False
South Korea,323,308.7,316.8,313.8,-14.3,-6.2,-9.2,True,True
Spain,29011,28495.1,29090.8,28866.4,-515.9,79.8,-144.6,True,True
Sweden,5821,5920.4,5929.4,6002.3,99.4,108.4,181.3,False,False
Switzerland,2005,1996.4,1999.7,1998.2,-8.6,-5.3,-6.8,True,True
Turkey,6284,6171.6,6176.5,6184.3,-112.4,-107.5,-99.7,True,True
Ukraine,2540,2227.3,2216.5,2065.0,-312.7,-323.5,-475.0,False,False
United Arab Emirates,379,378.0,378.7,361.7,-1.0,-0.3,-17.3,True,False
United Kingdom,41585,48017.9,47865.1,48112.0,6432.9,6280.1,6527.0,True,False
