,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1491,1490.7,1492.2,1487.9,-0.3,1.2,-3.1,False,False
Argentina,8353,8083.9,8036.5,8113.5,-269.1,-316.5,-239.5,False,True
Australia,611,599.3,601.3,586.1,-11.7,-9.7,-24.9,True,False
Austria,733,735.4,736.8,731.5,2.4,3.8,-1.5,False,True
Bangladesh,4206,4184.4,4159.1,4265.7,-21.6,-46.9,59.7,False,False
Belarus,671,669.4,666.7,632.9,-1.6,-4.3,-38.1,False,False
Belgium,9891,10037.4,10039.1,10092.3,146.4,148.1,201.3,False,False
Bolivia,4938,4895.6,4874.1,4703.9,-42.4,-63.9,-234.1,False,False
Brazil,120262,120651.4,120450.7,121495.8,389.4,188.7,1233.8,True,False
Bulgaria,605,585.3,580.8,578.3,-19.7,-24.2,-26.7,False,False
Canada,9161,9157.6,9152.6,9082.8,-3.4,-8.4,-78.2,False,False
Chile,11181,11194.9,11167.6,11132.3,13.9,-13.4,-48.7,True,False
Colombia,19063,19218.0,19169.7,19396.6,155.0,106.7,333.6,True,False
Croatia,183,175.3,176.9,176.3,-7.7,-6.1,-6.7,True,True
Cuba,94,93.6,93.9,89.6,-0.4,-0.1,-4.4,True,False
Cyprus,20,20.0,20.4,21.5,0.0,0.4,1.5,False,False
Czechia,421,424.9,423.9,394.5,3.9,2.9,-26.5,True,False
Denmark,624,622.9,625.9,625.4,-1.1,1.9,1.4,False,False
Dominican Republic,1673,1664.7,1665.3,1710.0,-8.3,-7.7,37.0,True,False
Ecuador,6537,6515.7,6498.4,17471.1,-21.3,-38.6,10934.1,False,False
Egypt,5376,5349.4,5353.6,5302.0,-26.6,-22.4,-74.0,True,False
Estonia,64,63.0,63.5,63.3,-1.0,-0.5,-0.7,True,True
Finland,335,334.9,335.8,336.5,-0.1,0.8,1.5,False,False
France,30601,30610.6,30616.1,30961.3,9.6,15.1,360.3,False,False
Germany,9299,9309.3,9316.6,9272.2,10.3,17.6,-26.8,False,False
Greece,260,254.0,254.8,250.6,-6.0,-5.2,-9.4,True,False
Honduras,1842,1721.7,1733.3,1639.3,-120.3,-108.7,-202.7,True,False
Hungary,614,617.3,617.8,618.5,3.3,3.8,4.5,False,False
Iceland,10,10.0,10.1,10.6,0.0,0.1,0.6,False,False
Indonesia,7261,7134.3,7131.7,6982.8,-126.7,-129.3,-278.2,False,False
Iran,21359,21503.6,21503.5,21544.1,144.6,144.5,185.1,True,False
Ireland,1777,1779.6,1781.8,1773.6,2.6,4.8,-3.4,False,False
Israel,906,961.7,936.6,851.9,55.7,30.6,-54.1,True,True
Italy,35473,35472.1,35507.8,35403.4,-0.9,34.8,-69.6,False,False
Japan,1271,1260.9,1249.0,1174.4,-10.1,-22.0,-96.6,False,False
Kuwait,528,527.0,529.5,541.1,-1.0,1.5,13.1,False,False
Latvia,34,33.9,33.6,32.1,-0.1,-0.4,-1.9,False,False
Lithuania,86,86.6,85.9,80.2,0.6,-0.1,-5.8,True,False
Luxembourg,124,124.9,126.0,127.1,0.9,2.0,3.1,False,False
Malaysia,125,125.0,126.1,123.5,0.0,1.1,-1.5,False,False
Malta,10,10.9,10.8,9.3,0.9,0.8,-0.7,True,True
Mexico,63819,63671.1,63617.8,66260.8,-147.9,-201.2,2441.8,False,False
Moldova,990,977.7,977.1,987.4,-12.3,-12.9,-2.6,False,True
Morocco,1078,1085.1,1094.7,1033.0,7.1,16.7,-45.0,False,False
Netherlands,6252,6251.6,6251.4,6199.4,-0.4,-0.6,-52.6,False,False
Nigeria,1011,1025.1,1028.1,1052.8,14.1,17.1,41.8,False,False
Norway,264,266.6,267.0,259.7,2.6,3.0,-4.3,False,False
Pakistan,6284,6303.1,6338.6,6312.2,19.1,54.6,28.2,False,False
Panama,1983,1999.1,1998.6,2015.6,16.1,15.6,32.6,True,False
Peru,28471,28634.1,28748.1,38843.2,163.1,277.1,10372.2,False,False
Philippines,3419,3283.4,3319.9,3322.8,-135.6,-99.1,-96.2,True,True
Poland,2032,2021.9,2022.1,2022.5,-10.1,-9.9,-9.5,True,True
Portugal,1818,1811.4,1812.8,1828.6,-6.6,-5.2,10.6,True,False
Romania,3539,3512.9,3517.6,3588.2,-26.1,-21.4,49.2,True,False
Russia,16977,16930.7,16938.7,17007.3,-46.3,-38.3,30.3,True,True
Saudi Arabia,3840,3855.6,3840.1,3887.8,15.6,0.1,47.8,True,False
Serbia,710,718.6,721.7,741.0,8.6,11.7,31.0,False,False
Slovakia,33,34.7,34.6,33.3,1.7,1.6,0.3,True,True
Slovenia,133,132.7,132.8,137.2,-0.3,-0.2,4.2,True,False
South Africa,13981,14104.7,14118.3,13951.0,123.7,137.3,-30.0,False,True
South Korea,323,312.4,312.2,309.6,-10.6,-10.8,-13.4,False,False
Spain,29011,29027.4,28991.1,29151.8,16.4,-19.9,140.8,False,False
Sweden,5821,5833.1,5830.6,5776.2,12.1,9.6,-44.8,True,False
Switzerland,2005,2009.6,2009.5,1988.0,4.6,4.5,-17.0,True,False
Turkey,6284,6247.0,6244.8,6218.8,-37.0,-39.2,-65.2,False,False
Ukraine,2540,2495.6,2502.2,2476.6,-44.4,-37.8,-63.4,True,False
United Arab Emirates,379,384.4,382.9,368.1,5.4,3.9,-10.9,True,False
United Kingdom,41585,41569.9,41582.9,56897.5,-15.1,-2.1,15312.5,True,False
