,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,536.0,542.8571428571429,534.0,499.978,6.85714285714289,-2.0,-36.02199999999999,True,False
Belgium,6917.0,7203.0,6944.0,7008.352,286.0,27.0,91.35199999999986,True,True
Bulgaria,55.0,50.857142857142854,51.0,47.083999999999996,-4.142857142857146,-4.0,-7.916000000000004,True,False
Croatia,54.0,62.714285714285715,57.0,55.068000000000005,8.714285714285715,3.0,1.068000000000005,True,True
Cyprus,14.0,12.0,14.0,14.617,-2.0,0.0,0.6170000000000009,True,True
Czechia,218.0,230.42857142857144,228.0,199.201,12.428571428571445,10.0,-18.799000000000007,True,False
Denmark,418.0,420.42857142857144,411.0,444.907,2.428571428571445,-7.0,26.906999999999982,False,False
Estonia,46.0,48.57142857142857,48.0,47.883,2.5714285714285694,2.0,1.8830000000000027,True,True
Finland,186.0,125.85714285714286,121.0,119.62299999999999,-60.14285714285714,-65.0,-66.37700000000001,False,False
France,22648.0,24082.0,23336.0,22077.717,1434.0,688.0,-570.2829999999994,True,True
Germany,5877.0,6053.428571428572,5769.0,5171.811,176.42857142857156,-108.0,-705.1890000000003,True,False
Greece,130.0,128.14285714285714,129.0,121.56700000000001,-1.8571428571428612,-1.0,-8.432999999999993,True,False
Hungary,262.0,263.2857142857143,256.0,268.37,1.2857142857142776,-6.0,6.3700000000000045,False,False
Ireland,1063.0,917.0,891.0,846.459,-146.0,-172.0,-216.54100000000005,False,False
Italy,26384.0,26720.428571428572,26260.0,25518.882,336.42857142857247,-124.0,-865.1179999999986,True,False
Latvia,12.0,5.0,7.0,26.371,-7.0,-5.0,14.370999999999999,True,False
Lithuania,41.0,46.285714285714285,45.0,39.92,5.285714285714285,4.0,-1.0799999999999983,True,True
Luxembourg,85.0,80.71428571428571,84.0,91.00299999999999,-4.285714285714292,-1.0,6.002999999999986,True,False
Malta,4.0,3.0,4.0,6.287999999999999,-1.0,0.0,2.2879999999999994,True,False
Netherlands,4424.0,4429.0,4277.0,4603.129,5.0,-147.0,179.1289999999999,False,False
Norway,201.0,214.57142857142856,210.0,216.05,13.571428571428555,9.0,15.050000000000011,True,False
Poland,524.0,476.42857142857144,459.0,474.978,-47.571428571428555,-65.0,-49.02199999999999,False,False
Portugal,880.0,877.8571428571429,879.0,868.53,-2.1428571428571104,-1.0,-11.470000000000027,True,False
Romania,601.0,583.0,580.0,572.0369999999999,-18.0,-21.0,-28.96300000000008,False,False
Slovakia,17.0,20.857142857142858,20.0,51.327,3.8571428571428577,3.0,34.327,True,False
Slovenia,81.0,92.71428571428571,90.0,83.977,11.714285714285708,9.0,2.977000000000004,True,True
Spain,22902.0,23063.428571428572,22612.0,23503.839,161.42857142857247,-290.0,601.8389999999999,False,False
Sweden,2192.0,2052.1428571428573,1962.0,2072.005,-139.85714285714266,-230.0,-119.99499999999989,False,True
Switzerland,1599.0,1636.857142857143,1595.0,1554.0220000000002,37.85714285714289,-4.0,-44.97799999999984,True,False
United Kingdom,20381.0,20266.428571428572,19662.0,22244.243,-114.57142857142753,-719.0,1863.2429999999986,False,False
