,count,mean,median,std,min,25%,75%,max
UChicagoCHATTOPADHYAY-UnIT,51,81.4,43.1,107.8,0.6,15.5,76.2,494.4
Baseline,51,104.1,60.9,122.2,1.3,16.6,134.9,549.3
GT-DeepCOVID,50,107.5,65.6,120.6,2.6,16.5,171.4,500.9
COVIDhub-ensemble,51,115.6,86.0,115.3,2.0,29.5,132.5,543.0
LNQ-ens1,51,115.9,64.9,131.8,0.8,23.0,147.7,519.0
UMass-MechBayes,51,117.2,62.0,222.0,0.0,20.0,91.5,1390.0
OliverWyman-Navigator,51,123.3,74.9,132.9,2.9,26.5,163.9,570.0
COVIDhub-baseline,51,124.8,88.0,136.3,1.0,26.0,169.0,615.1
UCLA-SuEIR,51,131.6,67.1,216.7,0.7,32.6,135.2,1325.9
Karlen-pypm,51,131.7,66.0,201.8,1.2,27.9,145.6,1214.2
RobertWalraven-ESG,51,135.8,102.5,161.1,0.7,31.4,176.7,926.1
SteveMcConnell-CovidComplete,51,136.8,80.0,161.4,4.0,27.0,190.5,654.0
CEID-Walk,51,137.8,97.4,158.7,0.4,24.9,198.7,801.0
Google_Harvard-CPF,51,142.1,87.3,134.3,2.7,41.4,216.2,535.0
MOBS-GLEAM_COVID,50,150.8,104.7,155.7,1.5,48.0,205.0,664.3
UCSD_NEU-DeepGLEAM,50,157.9,121.7,157.7,0.0,51.9,212.9,741.2
CMU-TimeSeries,51,162.5,117.0,218.9,2.0,28.5,196.0,1366.0
JHU_CSSE-DECOM,49,165.6,63.0,209.8,2.0,36.0,219.5,1046.0
Caltech-CS156,51,169.2,64.0,287.9,0.8,29.9,141.5,1432.3
LANL-GrowthRate,51,169.3,81.0,259.2,0.0,40.0,159.0,1208.5
UA-EpiCovDA,51,170.5,111.0,192.3,2.0,36.0,239.0,814.0
MIT_CritData-GBCF,51,170.6,91.0,184.0,0.0,38.5,281.0,785.0
epiforecasts-ensemble1,51,173.5,116.0,237.8,8.0,32.5,207.0,1184.0
IowaStateLW-STEM,49,175.9,104.0,198.3,0.0,46.5,233.5,793.0
USC-SI_kJalpha,51,180.4,89.0,217.6,1.0,41.5,204.0,929.0
Microsoft-DeepSTIA,50,180.4,111.2,187.1,1.2,34.6,299.6,823.2
Columbia_UNC-SurvCon,51,184.6,73.0,208.8,1.0,39.0,230.0,714.0
JHU_IDD-CovidSP,51,205.7,118.3,288.1,2.1,49.9,204.2,1554.1
AIpert-pwllnod,51,228.2,68.1,447.7,0.1,30.5,249.7,2939.3
CU-select,51,229.3,103.0,349.0,3.0,47.0,243.5,1783.0
BPagano-RtDriven,51,235.1,97.7,366.0,1.2,21.8,275.8,1774.0
PSI-DRAFT,51,239.1,105.0,374.4,4.0,40.5,227.0,1930.0
UMich-RidgeTfReg,50,261.2,138.0,375.7,1.2,57.2,282.8,2103.0
DDS-NBDS,51,270.9,159.0,321.8,0.4,45.6,407.0,1400.1
IHME-CurveFit,51,320.3,147.5,416.8,11.3,56.3,376.6,1791.0
Covid19Sim-Simulator,51,396.4,120.7,700.1,12.1,35.1,343.6,3400.6
CovidAnalytics-DELPHI,51,412.9,114.0,874.3,0.0,53.0,529.5,5915.0
TTU-squider,51,414.6,192.5,504.0,0.3,88.6,584.1,2307.2
UCSB-ACTS,51,425.8,375.6,372.7,18.5,109.3,619.1,1439.0
WalmartLabsML-LogForecasting,51,540.8,249.2,895.7,1.2,64.1,541.8,5320.5
