,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Kansas,3767,1858.4,1464.4,3918.9,1212.0,,-1907.6,-2301.6,152.9,-2554.0,,False,True,False,
Kentucky,3714,2072.7,2086.4,4908.4,2742.0,,-1641.3,-1627.6,1194.4,-972.0,,True,True,True,
Louisiana,8801,7876.0,6308.2,9233.2,8224.0,,-925.0,-2492.8,432.2,-577.0,,False,True,True,
Maine,590,195.6,168.4,446.8,355.0,,-394.4,-421.6,-143.2,-235.0,,False,True,True,
Maryland,7107,4652.1,4479.4,8918.5,4496.0,,-2454.9,-2627.6,1811.5,-2611.0,,False,True,False,
Massachusetts,14531,11195.7,9708.4,14655.1,9896.0,,-3335.3,-4822.6,124.1,-4635.0,,False,True,False,
Michigan,15525,8062.7,7939.5,12138.9,8963.0,,-7462.3,-7585.5,-3386.1,-6562.0,,False,True,True,
Minnesota,6255,2884.4,2680.5,5670.2,3570.0,,-3370.6,-3574.5,-584.8,-2685.0,,False,True,True,
Mississippi,6018,4940.9,3459.6,4465.0,5676.0,,-1077.1,-2558.4,-1553.0,-342.0,,False,False,True,
Missouri,7040,3617.4,3464.7,6795.8,3699.0,,-3422.6,-3575.3,-244.2,-3341.0,,False,True,True,
Montana,1232,571.9,684.2,874.1,400.0,,-660.1,-547.8,-357.9,-832.0,,True,True,False,
Nebraska,1920,592.9,1054.6,2086.3,753.0,,-1327.1,-865.4,166.3,-1167.0,,True,True,True,
Nevada,4264,3020.7,2017.4,4097.2,2321.0,,-1243.3,-2246.6,-166.8,-1943.0,,False,True,False,
New Hampshire,1042,475.7,549.2,759.3,494.0,,-566.3,-492.8,-282.7,-548.0,,True,True,True,
New Jersey,21455,16745.9,16581.2,24190.2,17191.0,,-4709.1,-4873.8,2735.2,-4264.0,,False,True,True,
New Mexico,3265,1339.3,1096.2,2990.8,1461.0,,-1925.7,-2168.8,-274.2,-1804.0,,False,True,True,
New York,43453,34293.9,33428.9,47998.9,34512.0,,-9159.1,-10024.1,4545.9,-8941.0,,False,True,True,
North Carolina,9287,6844.7,5049.3,13445.3,7418.0,,-2442.3,-4237.7,4158.3,-1869.0,,False,False,True,
North Dakota,1447,644.6,733.8,699.5,514.0,,-802.4,-713.2,-747.5,-933.0,,True,True,False,
Ohio,11121,8386.4,6481.7,13983.1,7354.0,,-2734.6,-4639.3,2862.1,-3767.0,,False,False,False,
Oklahoma,3504,1719.1,1766.3,3187.9,2524.0,,-1784.9,-1737.7,-316.1,-980.0,,True,True,True,
Oregon,1957,846.6,945.1,3396.6,810.0,,-1110.4,-1011.9,1439.6,-1147.0,,True,False,False,
Pennsylvania,21562,10430.3,9714.1,18206.7,9453.0,,-11131.7,-11847.9,-3355.3,-12109.0,,False,True,False,
Rhode Island,2154,1408.6,1379.5,2057.4,1178.0,,-745.4,-774.5,-96.6,-976.0,,False,True,False,
South Carolina,7014,5744.7,5678.2,7136.4,5538.0,,-1269.3,-1335.8,122.4,-1476.0,,False,True,False,
South Dakota,1775,541.4,448.7,729.7,501.0,,-1233.6,-1326.3,-1045.3,-1274.0,,False,True,False,
Tennessee,9574,4858.0,4492.0,7435.3,6025.0,,-4716.0,-5082.0,-2138.7,-3549.0,,False,True,True,
Texas,36924,27967.4,19572.5,35030.0,29204.0,34163.0,-8678.6,-17073.5,-1616.0,-7442.0,-2483.0,False,True,True,True
Utah,1663,572.0,1270.5,2050.7,821.0,,-1091.0,-392.5,387.7,-842.0,,True,True,True,
Vermont,173,58.0,68.1,71.4,60.0,,-115.0,-104.9,-101.6,-113.0,,True,True,True,
Virginia,6449,8462.7,4877.1,10991.4,5006.0,,2015.7,-1569.9,4544.4,-1441.0,,True,False,True,
Washington,4285,2904.4,2409.7,6851.6,2685.0,,-1383.6,-1878.3,2563.6,-1603.0,,False,False,False,
West Virginia,2015,1200.3,1435.0,1899.1,943.0,,-814.7,-580.0,-115.9,-1072.0,,True,True,False,
Wisconsin,6430,1845.4,3305.7,5345.7,2387.0,,-4519.6,-3059.3,-1019.3,-3978.0,,True,True,True,
Wyoming,596,181.0,158.0,45.8,82.0,,-415.0,-438.0,-550.2,-514.0,,False,False,False,
US,439530,302054.1,230884.0,456723.4,286861.0,281284.0,-137129.9,-208300.0,17539.4,-152323.0,-157900.0,False,True,False,False
