,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Nebraska,1920,978.9,1216.8,1972.6,867.0,,-941.1,-703.2,52.6,-1053.0,,True,True,False,
Nevada,4264,2438.0,2596.8,2623.4,2096.0,,-1826.0,-1667.2,-1640.6,-2168.0,,True,True,False,
New Hampshire,1042,614.6,686.1,2199.2,585.0,,-427.4,-355.9,1157.2,-457.0,,True,False,False,
New Jersey,21455,16760.7,16919.6,16647.1,16487.0,,-4694.3,-4535.4,-4807.9,-4968.0,,True,False,False,
New Mexico,3265,1275.7,2159.1,1979.1,1143.0,,-1989.3,-1105.9,-1285.9,-2122.0,,True,True,False,
New York,43453,34293.0,34031.1,41617.3,33840.0,,-8958.0,-9219.9,-1633.7,-9411.0,,False,True,False,
North Carolina,9287,6370.6,6398.9,9348.6,5738.0,,-2916.4,-2888.1,61.6,-3549.0,,True,True,False,
North Dakota,1447,1399.4,1428.8,1137.2,1196.0,,-47.6,-18.2,-309.8,-251.0,,True,False,False,
Ohio,16951,6077.3,8098.9,10483.7,7064.0,,-11129.7,-9108.1,-6723.3,-10143.0,,True,True,True,
Oklahoma,3504,2255.6,1916.9,2764.8,2125.0,,-1248.4,-1587.1,-739.2,-1379.0,,False,True,False,
Oregon,1957,932.0,1141.6,1855.4,799.0,,-1025.0,-815.4,-101.6,-1158.0,,True,True,False,
Pennsylvania,21562,10470.7,11080.6,16061.2,9966.0,,-11091.3,-10481.4,-5500.8,-11596.0,,True,True,False,
Rhode Island,2333,1478.9,1347.4,1367.9,1262.0,,-830.1,-961.6,-941.1,-1047.0,,False,False,False,
South Carolina,7014,5106.0,4630.7,6350.6,4329.0,,-1908.0,-2383.3,-663.4,-2685.0,,False,True,False,
South Dakota,1775,872.7,1291.1,952.0,659.0,,-902.3,-483.9,-823.0,-1116.0,,True,True,False,
Tennessee,9574,5018.7,6306.8,7622.5,5083.0,,-4555.3,-3267.2,-1951.5,-4491.0,,True,True,True,
Texas,36924,24804.4,22509.7,30918.2,24768.0,43723.0,-11831.6,-14126.3,-5717.8,-11868.0,7087.0,False,True,False,True
Utah,1663,929.3,1440.8,3427.9,963.0,,-733.7,-222.2,1764.9,-700.0,,True,False,True,
Vermont,173,58.0,73.0,64.4,58.0,,-115.0,-100.0,-108.6,-115.0,,True,True,False,
Virginia,6449,4544.3,4652.7,7647.4,4419.0,,-1901.7,-1793.3,1201.4,-2027.0,,True,True,False,
Washington,4285,2967.0,2773.9,4245.4,2709.0,,-1336.0,-1529.1,-57.6,-1594.0,,False,True,False,
West Virginia,2015,654.6,697.3,1068.4,761.0,,-1360.4,-1317.7,-946.6,-1254.0,,True,True,True,
Wisconsin,6430,3193.4,3812.9,6357.1,3125.0,,-3011.6,-2392.1,152.1,-3080.0,,True,True,False,
Wyoming,596,101.6,216.1,148.5,116.0,,-494.4,-379.9,-447.5,-480.0,,True,True,True,
US,447084,292563.1,269611.8,384545.9,273946.0,285385.0,-153891.9,-176843.2,-61909.1,-172509.0,-161070.0,False,True,False,False
