,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,387.3,150.0,715.2,7.7,68.8,375.2,4624.3
JCB-PRM,51,423.9,252.1,568.2,4.2,101.3,467.1,3398.4
JHU_IDD-CovidSP,51,476.8,268.2,663.5,3.1,111.8,461.0,3794.9
Covid19Sim-Simulator,51,478.8,237.1,653.0,20.5,113.9,547.6,2967.3
IHME-CurveFit,51,525.6,413.8,538.5,6.8,103.4,649.1,2281.3
IowaStateLW-STEM,49,564.8,299.0,990.5,10.0,74.1,678.5,6694.0
Columbia_UNC-SurvCon,51,667.6,312.0,835.9,9.0,66.0,804.5,2829.0
COVIDhub-baseline,51,701.8,238.6,1312.8,6.8,102.8,708.3,8297.8
Baseline,51,720.7,235.0,1377.7,6.4,102.7,709.9,8607.6
LANL-GrowthRate,51,749.7,349.5,1218.1,2.0,75.5,926.8,6004.5
PSI-DRAFT,51,784.4,408.0,984.0,11.0,105.0,1190.5,4494.0
CovidAnalytics-DELPHI,51,803.7,353.0,1206.9,9.0,143.0,971.5,6115.0
AIpert-pwllnod,51,900.9,381.7,1974.7,4.3,155.4,780.2,13516.7
UCLA-SuEIR,51,944.2,337.7,1727.2,12.4,143.5,853.6,10448.1
JHUAPL-Bucky,51,1040.7,644.9,1089.2,9.7,222.7,1377.5,3934.7
