,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,53.6,29.2,80.8,1.5,9.8,52.5,401.1
COVIDhub-ensemble,51,53.7,21.0,93.0,1.0,12.0,54.0,469.0
CEID-Walk,51,57.9,24.4,81.5,2.4,9.9,65.8,365.3
COVIDhub-baseline,51,58.0,24.0,90.3,0.0,6.0,56.0,418.0
LANL-GrowthRate,51,58.9,26.0,93.0,1.0,10.0,60.5,427.0
Microsoft-DeepSTIA,50,59.1,27.9,88.7,2.4,13.3,63.8,447.3
Baseline,51,62.2,26.9,106.5,2.9,14.0,64.9,575.9
UT-Mobility,51,63.6,44.0,85.5,1.0,11.5,79.0,380.0
SteveMcConnell-CovidComplete,51,63.7,27.0,127.3,1.0,13.0,54.5,829.0
CMU-TimeSeries,51,64.4,26.0,101.9,1.0,14.0,73.5,509.0
JHU_CSSE-DECOM,51,65.2,31.0,114.4,0.0,14.5,64.5,738.0
MOBS-GLEAM_COVID,50,66.2,26.1,95.9,2.5,11.8,77.8,519.1
UCSD_NEU-DeepGLEAM,50,66.3,31.3,91.6,0.0,13.1,76.8,483.8
OliverWyman-Navigator,51,67.9,27.5,140.3,2.0,13.2,50.8,881.2
BPagano-RtDriven,51,68.9,28.6,106.8,0.9,8.7,64.1,581.2
Google_Harvard-CPF,51,72.2,35.6,109.3,0.8,16.3,69.6,581.6
USC-SI_kJalpha,51,72.3,39.0,101.3,0.0,12.0,63.5,425.0
MIT_CritData-GBCF,51,72.9,52.0,64.9,4.0,26.0,102.0,244.0
MIT_ISOLAT-Mixtures,41,74.0,33.2,113.5,2.0,13.9,66.6,504.6
epiforecasts-ensemble1,51,76.0,35.0,118.5,4.0,20.0,69.0,682.0
UCLA-SuEIR,51,76.1,24.5,142.3,0.7,13.1,59.1,831.3
AIpert-pwllnod,51,77.1,28.7,103.0,0.8,8.6,109.5,381.8
Karlen-pypm,51,79.2,28.2,146.9,0.0,12.9,71.8,894.3
UMass-MechBayes,51,80.1,30.0,171.5,1.0,11.0,65.5,1065.0
UMich-RidgeTfReg,50,80.7,38.3,92.2,1.5,21.5,101.9,359.2
RobertWalraven-ESG,51,81.2,34.9,135.8,1.1,13.0,61.0,650.8
UA-EpiCovDA,51,82.3,47.0,109.8,1.0,15.5,93.5,509.0
UChicagoCHATTOPADHYAY-UnIT,51,83.6,32.8,154.5,0.9,16.3,64.0,932.7
Columbia_UNC-SurvCon,50,84.3,42.0,115.9,2.0,24.0,78.5,559.0
GT-DeepCOVID,50,87.6,36.8,179.3,1.4,14.8,64.6,1146.8
IowaStateLW-STEM,49,88.5,55.0,89.1,4.0,20.0,138.5,422.0
UCSB-ACTS,51,95.1,53.6,137.0,1.7,8.1,90.2,601.3
Geneva-DetGrowth,51,96.1,41.6,137.4,3.0,27.0,91.9,712.1
CovidAnalytics-DELPHI,51,100.5,41.0,175.4,1.0,10.5,75.5,853.0
PSI-DRAFT,51,116.4,52.0,204.3,0.0,16.5,117.5,1163.0
CU-select,51,124.5,56.0,216.4,1.0,25.0,133.5,1348.0
IHME-CurveFit,51,128.3,70.3,192.3,0.5,13.1,154.1,856.4
JHUAPL-Bucky,51,138.4,72.4,199.1,2.6,21.8,167.0,1072.9
JHU_IDD-CovidSP,51,141.7,36.8,219.3,0.8,19.5,135.7,985.4
DDS-NBDS,51,216.6,73.9,461.7,3.3,22.9,203.5,2866.0
WalmartLabsML-LogForecasting,51,262.2,107.6,423.4,0.2,23.6,334.5,2451.5
Covid19Sim-Simulator,51,314.5,138.5,483.3,1.3,40.7,335.4,2220.6
TTU-squider,51,405.3,191.8,495.8,1.1,87.2,481.3,2141.6
