,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,651.7,390.1,692.6,5.0,79.3,1045.8,2819.9
Covid19Sim-Simulator,51,718.4,388.5,1254.3,5.0,115.8,850.0,8258.7
JCB-PRM,51,802.0,468.2,1215.2,19.8,166.6,816.9,7662.7
IHME-CurveFit,51,888.7,454.6,1251.2,3.5,167.8,1071.7,6710.7
IowaStateLW-STEM,49,972.4,368.0,1722.7,13.0,173.8,1142.0,11618.0
COVIDhub-baseline,51,1088.2,532.0,1857.8,9.4,150.0,1437.6,12120.0
UCLA-SuEIR,51,1104.7,356.0,2018.5,7.9,176.6,1202.4,12718.0
Baseline,51,1105.6,505.7,1866.1,22.7,163.6,1601.7,12030.9
Columbia_UNC-SurvCon,51,1529.8,659.0,3144.8,1.0,202.5,1207.5,20539.0
WalmartLabsML-LogForecasting,51,2233.3,1346.1,3036.6,25.4,482.9,2878.0,17608.3
