,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,894986.9,152173.9,1561250.9,25.5,6308.8,1093845.1,7951663.2
Covid19Sim-Simulator,51,2058377.7,150950.4,9608316.8,24.6,13523.9,722481.8,68206269.4
JCB-PRM,51,2090912.5,219192.6,8382020.1,391.5,28045.4,667373.9,58716810.8
IHME-CurveFit,51,2324504.7,206622.2,7317638.2,12.6,28213.4,1149585.7,45033059.5
IowaStateLW-STEM,49,3855271.4,135424.0,18866182.2,169.0,31294.6,1316933.0,134977924.0
COVIDhub-baseline,51,4567901.2,283037.4,20583462.7,87.9,22525.0,2075384.7,146893917.6
Baseline,51,4636358.7,255746.9,20308446.1,515.9,26819.6,2568819.6,144741523.6
UCLA-SuEIR,51,5214725.3,126758.4,22984453.4,62.8,31215.0,1446243.4,161746379.9
Columbia_UNC-SurvCon,51,12036172.1,434281.0,59243831.8,1.0,41008.5,1458436.5,421850521.0
WalmartLabsML-LogForecasting,51,14027538.8,1811865.7,45518489.6,644.0,240893.8,8282911.3,310052480.7
