,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,216.5,89.0,374.8,1.0,27.5,203.0,2168.0
LNQ-ens1,51,216.7,107.0,259.0,1.1,30.2,355.9,1003.9
Karlen-pypm,51,219.5,84.8,375.4,7.4,31.2,238.6,2243.5
GT-DeepCOVID,50,233.5,108.0,344.2,0.1,48.0,253.7,1594.5
COVIDhub-ensemble,51,236.7,67.0,393.2,0.0,37.5,233.0,1866.0
MOBS-GLEAM_COVID,50,239.6,126.4,329.4,0.7,47.9,319.4,1854.5
UA-EpiCovDA,51,247.3,91.0,343.6,2.0,46.5,311.5,1330.0
MIT_CritData-GBCF,51,252.5,91.0,441.8,2.0,41.0,250.0,2454.0
UCSD_NEU-DeepGLEAM,50,253.0,128.8,313.4,0.5,65.5,304.1,1708.4
Baseline,51,254.0,128.7,321.7,5.3,42.2,339.6,1326.6
Microsoft-DeepSTIA,50,257.1,78.1,504.1,0.7,40.2,239.8,3008.1
Google_Harvard-CPF,51,258.7,128.3,335.7,1.2,42.5,402.1,1343.0
RobertWalraven-ESG,51,273.9,151.5,340.0,1.1,36.2,369.8,1506.9
epiforecasts-ensemble1,51,276.9,94.0,413.4,4.0,36.5,310.0,1967.0
UCLA-SuEIR,51,277.0,130.6,432.4,0.6,54.4,306.5,2579.8
SteveMcConnell-CovidComplete,51,282.0,86.0,540.9,2.0,27.5,234.0,3362.0
COVIDhub-baseline,51,282.2,132.9,363.3,2.0,45.5,373.1,1500.1
CMU-TimeSeries,51,287.0,147.0,431.0,3.0,38.5,250.0,1711.0
OliverWyman-Navigator,51,290.0,131.4,294.7,2.7,50.3,563.3,974.5
UT-Mobility,51,294.5,142.5,390.5,1.0,33.8,405.2,1735.5
CEID-Walk,51,296.5,123.8,377.7,1.6,44.5,395.7,1303.6
USC-SI_kJalpha,51,297.3,106.0,432.1,5.0,37.0,372.5,2081.0
JHU_CSSE-DECOM,50,307.2,112.0,532.6,0.0,29.0,341.0,2628.9
LANL-GrowthRate,51,315.2,123.0,403.9,4.0,45.5,481.0,1514.0
JHU_IDD-CovidSP,51,329.1,152.4,517.4,1.2,40.5,296.8,2420.9
AIpert-pwllnod,51,331.9,153.1,463.5,4.8,60.8,361.3,2345.6
IowaStateLW-STEM,49,337.8,138.0,473.7,3.0,50.5,398.0,2102.0
Caltech-CS156,51,347.9,118.5,610.3,4.5,50.8,253.2,3007.8
DDS-NBDS,51,424.6,233.5,572.9,0.4,45.7,499.9,2374.6
UCSB-ACTS,51,434.3,232.3,513.8,2.5,79.5,571.2,2403.4
BPagano-RtDriven,51,461.0,164.9,841.7,3.6,54.0,548.1,5165.5
UMich-RidgeTfReg,50,461.9,201.2,623.2,1.6,68.1,500.7,3035.9
PSI-DRAFT,51,484.5,147.5,809.5,2.0,57.0,385.2,3143.0
Covid19Sim-Simulator,51,518.1,235.9,823.3,0.8,63.4,550.2,4085.4
TTU-squider,51,533.0,212.1,646.8,6.9,89.8,820.9,2781.0
CU-select,51,533.5,193.0,896.8,3.0,93.0,541.5,5462.0
CovidAnalytics-DELPHI,51,570.1,188.0,1190.2,8.0,45.0,560.5,7040.0
MITCovAlliance-SIR,51,588.0,197.8,1255.9,1.3,54.9,516.4,8002.7
JHUAPL-Bucky,51,612.5,308.8,1178.2,4.1,64.8,578.2,7822.5
WalmartLabsML-LogForecasting,51,899.1,509.3,1450.7,5.3,101.2,932.0,8629.4
