,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,12664.5,8716.1,11699.3,21.7,4554.3,17888.5,49412.6
COVIDhub-baseline,51,13028.4,9067.0,13558.3,284.0,3936.5,16576.5,59114.0
JHUAPL-Bucky,51,13759.0,8908.2,14115.8,93.9,3933.3,19356.0,71465.2
CU-select,51,14660.3,10596.0,16793.1,273.0,4344.5,17438.0,92870.0
IowaStateLW-STEM,49,16177.0,10110.0,16918.7,397.0,4561.0,19797.5,69670.0
Covid19Sim-Simulator,51,16181.0,11905.4,14891.6,17.0,5031.8,19349.8,73442.4
USACE-ERDC_SEIR,51,16446.5,11571.8,18388.0,316.2,3405.7,19904.0,95536.0
Karlen-pypm,51,16650.0,13254.7,16405.1,21.4,5119.6,25158.2,75377.2
USC-SI_kJalpha,51,17533.2,12058.0,16655.4,51.0,5477.5,23291.0,72519.0
JHU_IDD-CovidSP,51,18100.7,14972.6,20174.1,53.7,5117.6,20508.6,97339.2
UCLA-SuEIR,51,18728.3,14810.4,14488.5,219.8,9142.3,24749.3,58458.4
LANL-GrowthRate,51,22601.6,16788.9,21013.9,340.7,10825.9,27453.7,101797.4
RobertWalraven-ESG,48,26982.2,19745.6,26592.2,380.3,11438.3,32608.3,144549.5
CovidAnalytics-DELPHI,51,28403.6,19872.0,27221.5,383.0,11620.5,38312.5,118577.0
