,mean_rank
OliverWyman-Navigator,5.9
LNQ-ens1,6.1
DDS-NBDS,7.5
JCB-PRM,7.5
CU-select,8.0
COVIDhub-baseline,8.5
CEID-Walk,8.9
USACE-ERDC_SEIR,8.9
UMich-RidgeTfReg,9.0
USC-SI_kJalpha,9.1
Karlen-pypm,9.1
JHUAPL-Bucky,11.4
Covid19Sim-Simulator,11.9
COVIDhub-ensemble,11.9
RobertWalraven-ESG,14.2
JHU_IDD-CovidSP,15.1
LANL-GrowthRate,15.2
IowaStateLW-STEM,15.5
UCLA-SuEIR,16.2
Google_Harvard-CPF,16.3
TTU-squider,18.2
CovidAnalytics-DELPHI,18.7
