,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,3159.9,1290.0,4982.3,46.0,402.0,3913.0,28622.0
RobertWalraven-ESG,51,4036.3,2218.5,6200.5,4.4,556.6,4970.5,35265.7
Karlen-pypm,51,4144.4,1870.3,5737.1,12.6,569.8,5112.2,27827.6
LNQ-ens1,51,4175.3,2268.4,6898.3,22.8,669.2,4763.4,43515.6
CU-select,51,4246.0,2343.0,5718.0,31.0,552.0,5461.5,31221.0
DDS-NBDS,51,4743.1,2683.8,5919.5,9.4,1006.9,6311.0,30423.6
JHU_CSSE-DECOM,51,4896.3,2886.2,6374.3,8.5,577.7,6092.2,30979.3
USC-SI_kJalpha,51,4963.5,2504.0,7024.9,27.0,913.5,6370.0,39483.0
UMich-RidgeTfReg,50,5172.2,2278.5,7280.8,74.1,631.4,6824.7,35646.0
COVIDhub-baseline,51,5375.5,2946.0,6699.4,15.0,1417.0,7031.0,34431.0
BPagano-RtDriven,51,5392.3,2554.7,6853.8,19.5,1029.9,7386.1,30272.1
CEID-Walk,51,5462.0,2787.2,7085.6,11.2,1270.9,7108.1,34310.9
MSRA-DeepST,47,5718.0,2625.3,8013.0,78.6,920.8,6461.1,36298.2
JCB-PRM,51,5881.9,3593.1,6848.9,19.7,1435.5,7395.1,35731.9
COVIDhub-ensemble,51,6029.8,3579.0,7162.2,6.0,1432.0,7355.5,34703.0
JHUAPL-Bucky,51,6311.3,3761.7,7602.8,5.6,810.4,8998.7,35570.7
Covid19Sim-Simulator,51,6897.0,4438.9,7864.5,110.6,1891.6,8468.3,34218.6
IowaStateLW-STEM,49,7697.0,5054.0,8586.8,76.0,2178.5,10108.5,39055.0
LANL-GrowthRate,51,7867.6,4186.3,10162.4,102.4,2649.3,9023.5,61748.7
UCLA-SuEIR,51,8828.3,6056.1,8611.8,139.2,3153.6,12225.8,36935.1
JHU_IDD-CovidSP,51,10046.4,7852.2,10842.6,2.1,2574.9,12980.2,52550.1
CovidAnalytics-DELPHI,51,13074.8,8249.0,13646.7,66.0,4996.5,16110.5,60020.0
TTU-squider,51,13402.9,10020.3,13663.0,153.4,3363.9,16230.2,58883.0
