,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,228.3,65.0,751.5,0.0,23.0,180.0,22791.0
CEID-Walk,3141,233.9,66.5,771.1,0.0,23.5,184.3,23342.5
LNQ-ens1,3141,238.7,69.4,760.9,0.0,25.7,193.3,24458.1
COVIDhub-ensemble,3141,262.5,76.0,846.5,0.0,27.0,210.0,27746.0
JHUAPL-Bucky,3141,262.7,66.8,875.1,0.0,23.8,193.4,28068.2
USC-SI_kJalpha,3107,264.6,81.0,834.6,0.0,30.0,217.0,21883.0
IowaStateLW-STEM,3103,267.3,72.0,917.8,0.0,24.0,199.0,28302.0
JHU_IDD-CovidSP,3139,282.5,81.4,1005.4,0.0,29.9,224.3,32075.9
UCLA-SuEIR,2660,296.9,83.4,900.2,0.0,29.4,237.6,26863.6
CU-select,3078,306.8,82.0,2192.1,0.0,34.0,208.0,112367.0
UVA-Ensemble,2721,312.1,90.9,900.0,0.0,30.9,260.3,26317.4
LANL-GrowthRate,2951,327.8,114.6,907.7,0.0,47.7,286.6,27960.1
RobertWalraven-ESG,3141,378.6,109.0,1098.3,0.0,41.3,310.3,28862.2
