,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,299.8,81.0,1462.7,0.0,28.0,220.0,67275.0
JHU_IDD-CovidSP,3139,330.9,100.2,1146.3,0.0,35.2,269.7,35124.0
IowaStateLW-STEM,3103,342.1,91.0,1300.8,0.0,30.0,254.0,43437.0
JHUAPL-Bucky,3141,356.4,83.9,1438.5,0.0,28.7,249.9,54377.4
USC-SI_kJalpha,2794,361.8,108.0,1125.9,0.0,39.0,293.0,27373.0
UCLA-SuEIR,2660,363.0,103.6,1079.6,0.0,35.4,295.9,23234.7
LANL-GrowthRate,2951,394.1,137.8,1069.4,0.0,57.1,341.4,30903.3
RobertWalraven-ESG,3141,450.9,137.2,1339.0,0.0,50.1,362.7,32154.2
MITCovAlliance-SIR,2461,452.5,119.5,1617.4,0.1,45.0,314.2,42928.8
CU-select,3058,564.1,121.0,2444.5,0.0,45.0,356.0,82531.0
