,mean_rank
JCB-PRM,4.5
COVIDhub-baseline,4.7
JHUAPL-Bucky,5.1
CU-select,6.1
USACE-ERDC_SEIR,6.1
IowaStateLW-STEM,6.6
Covid19Sim-Simulator,6.7
Karlen-pypm,6.7
JHU_IDD-CovidSP,7.4
USC-SI_kJalpha,7.5
UCLA-SuEIR,9.1
LANL-GrowthRate,10.3
RobertWalraven-ESG,12.1
CovidAnalytics-DELPHI,12.2
